seed,domain,family,replicate,global_commit,group_left,group_right,selected_pair,control_slot,matched,g3_utility,g3_stratum,control_utility,utility_gap,horizon,g3_train_loss,control_train_loss,g3_vs_control_train_delta,g3_validation_loss,control_validation_loss,g3_control_parameter_distance
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2750,71,15,true,control_a,true,-0.00017160,2,-0.00014925,0.00002235,32,0.18090694,0.18119252,-0.00028558,0.20357411,0.20414989,0.09165151
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2750,71,15,true,control_a,true,-0.00017160,2,-0.00014925,0.00002235,64,0.17877710,0.17861968,0.00015742,0.20210008,0.20205152,0.13955282
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,1,0.18524760,0.18521494,0.00003266,0.20835197,0.20828541,0.01500000
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,2,0.18534367,0.18528666,0.00005701,0.20864071,0.20855029,0.01500000
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,4,0.18553275,0.18548642,0.00004633,0.20767806,0.20760466,0.01500000
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,8,0.18442346,0.18438846,0.00003500,0.20644377,0.20637868,0.01500000
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,16,0.18302281,0.18307792,-0.00005510,0.20538230,0.20541042,0.01500000
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,32,0.18090694,0.18149303,-0.00058609,0.20357411,0.20490156,0.07017834
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,64,0.17877710,0.17916827,-0.00039117,0.20210008,0.20285945,0.11958259
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2750,71,15,true,control_a,true,-0.00017160,2,-0.00014925,0.00002235,1,0.18524760,0.18522525,0.00002235,0.20835197,0.20830709,0.01000000
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2750,71,15,true,control_a,true,-0.00017160,2,-0.00014925,0.00002235,2,0.18519437,0.18516760,0.00002678,0.20849502,0.20844598,0.01000000
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2750,71,15,true,control_a,true,-0.00017160,2,-0.00014925,0.00002235,4,0.18496668,0.18494076,0.00002593,0.20699078,0.20694624,0.01000000
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2750,71,15,true,control_a,true,-0.00017160,2,-0.00014925,0.00002235,8,0.18427843,0.18425821,0.00002022,0.20609967,0.20605879,0.01000000
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2750,71,15,true,control_a,true,-0.00017160,2,-0.00014925,0.00002235,16,0.18270308,0.18297653,-0.00027345,0.20431775,0.20453203,0.02828425
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2750,71,15,true,control_a,true,-0.00017160,2,-0.00014925,0.00002235,32,0.18098867,0.18117774,-0.00018907,0.20230557,0.20235176,0.02645750
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2750,71,15,true,control_a,true,-0.00017160,2,-0.00014925,0.00002235,64,0.17794031,0.17785627,0.00008404,0.20095091,0.19971962,0.13076690
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,1,0.18524760,0.18521494,0.00003266,0.20835197,0.20828541,0.01500000
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,2,0.18519437,0.18575482,-0.00056045,0.20849502,0.20924842,0.04272001
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,4,0.18496668,0.18553822,-0.00057153,0.20699078,0.20774631,0.04272001
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,8,0.18427843,0.18400986,0.00026856,0.20609967,0.20596170,0.05678906
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,16,0.18270308,0.18275261,-0.00004953,0.20431775,0.20477693,0.06020795
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,32,0.18098867,0.18108863,-0.00009996,0.20230557,0.20179443,0.09137832
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,64,0.17794031,0.17731403,0.00062628,0.20095091,0.20080329,0.13518503
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2750,71,15,true,control_a,true,-0.00017160,2,-0.00014925,0.00002235,1,0.18524760,0.18522525,0.00002235,0.20835197,0.20830709,0.01000000
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2750,71,15,true,control_a,true,-0.00017160,2,-0.00014925,0.00002235,2,0.18606949,0.18601699,0.00005250,0.20972340,0.20964907,0.01000000
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2750,71,15,true,control_a,true,-0.00017160,2,-0.00014925,0.00002235,4,0.18482192,0.18478221,0.00003971,0.20824806,0.20818625,0.01000000
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2750,71,15,true,control_a,true,-0.00017160,2,-0.00014925,0.00002235,8,0.18509741,0.18505359,0.00004382,0.20770834,0.20764542,0.01000000
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2750,71,15,true,control_a,true,-0.00017160,2,-0.00014925,0.00002235,16,0.18378568,0.18379052,-0.00000484,0.20692299,0.20690827,0.01000000
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2750,71,15,true,control_a,true,-0.00017160,2,-0.00014925,0.00002235,32,0.18176533,0.18155141,0.00021392,0.20373707,0.20386110,0.05315069
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2750,71,15,true,control_a,true,-0.00017160,2,-0.00014925,0.00002235,64,0.17848545,0.17931177,-0.00082631,0.20282988,0.20224507,0.11694007
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,1,0.18524760,0.18521494,0.00003266,0.20835197,0.20828541,0.01500000
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,2,0.18606949,0.18599148,0.00007801,0.20972340,0.20961267,0.01500000
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,4,0.18482192,0.18476315,0.00005877,0.20824806,0.20815615,0.01500000
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,8,0.18509741,0.18503243,0.00006498,0.20770834,0.20761478,0.01500000
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,16,0.18378568,0.18379378,-0.00000811,0.20692299,0.20690183,0.01500000
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,32,0.18176533,0.18156038,0.00020495,0.20373707,0.20386486,0.05431387
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2750,71,15,true,control_b,true,-0.00017160,2,-0.00013894,0.00003266,64,0.17848545,0.17850433,-0.00001888,0.20282988,0.20081711,0.12072689
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,1,0.18094264,0.18098976,-0.00004712,0.20306027,0.20311840,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,2,0.18071727,0.18076245,-0.00004518,0.20298283,0.20303853,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,4,0.17999870,0.18004347,-0.00004478,0.20248838,0.20254342,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,8,0.17848976,0.17852549,-0.00003573,0.20067394,0.20071757,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,16,0.17868556,0.17873646,-0.00005090,0.20282680,0.20288771,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,32,0.17574398,0.17578399,-0.00004001,0.20113952,0.20118189,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,64,0.17668605,0.17686318,-0.00017713,0.20427950,0.20350410,0.11629696
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,1,0.18094264,0.18165517,-0.00071253,0.20306027,0.20396228,0.02828424
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,2,0.18071727,0.18103772,-0.00032045,0.20298283,0.20317762,0.02828424
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,4,0.17999870,0.18026511,-0.00026642,0.20248838,0.20262666,0.02828424
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,8,0.17848976,0.17923979,-0.00075004,0.20067394,0.20161299,0.04272000
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,16,0.17868556,0.17928962,-0.00060406,0.20282680,0.20422059,0.04301160
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,32,0.17574398,0.17775577,-0.00201179,0.20113952,0.20574999,0.10319879
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,64,0.17668605,0.17627303,0.00041302,0.20427950,0.20420273,0.15803471
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-17,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,1,0.18094264,0.18098976,-0.00004712,0.20306027,0.20311840,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-17,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,2,0.18049015,0.18053697,-0.00004682,0.20245735,0.20251489,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-17,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,4,0.17969763,0.17974143,-0.00004379,0.20237291,0.20242648,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-17,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,8,0.17854525,0.17857684,-0.00003159,0.20135702,0.20139648,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-17,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,16,0.17841376,0.17845978,-0.00004601,0.20353337,0.20358939,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-17,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,32,0.17659013,0.17654443,0.00004570,0.20273773,0.20262623,0.03741655
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-17,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,64,0.17680031,0.17450880,0.00229152,0.20493942,0.20137483,0.14124443
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-17,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,1,0.18094264,0.18165517,-0.00071253,0.20306027,0.20396228,0.02828424
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-17,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,2,0.18049015,0.18109719,-0.00060704,0.20245735,0.20325394,0.02828424
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-17,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,4,0.17969763,0.18021463,-0.00051700,0.20237291,0.20306015,0.02828424
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-17,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,8,0.17854525,0.17871977,-0.00017452,0.20135702,0.20171958,0.06324553
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-17,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,16,0.17841376,0.17951019,-0.00109643,0.20353337,0.20348263,0.07810249
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-17,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,32,0.17659013,0.17541008,0.00118005,0.20273773,0.19892351,0.12206551
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-17,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,64,0.17680031,0.17587471,0.00092560,0.20493942,0.20169072,0.17153712
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-36,1,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,1,0.18094264,0.18098976,-0.00004712,0.20306027,0.20311840,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-36,1,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,2,0.18028648,0.18033135,-0.00004487,0.20244610,0.20250134,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-36,1,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,4,0.17975919,0.17980127,-0.00004208,0.20169926,0.20175095,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-36,1,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,8,0.17850815,0.17853583,-0.00002769,0.20095794,0.20099349,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-36,1,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,16,0.17883968,0.17889702,-0.00005734,0.20246583,0.20251626,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-36,1,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,32,0.17720784,0.17724322,-0.00003538,0.20333852,0.20338076,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-36,1,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,64,0.17529227,0.17533635,-0.00004408,0.20196563,0.20200954,0.00999999
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-36,1,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,1,0.18094264,0.18165517,-0.00071253,0.20306027,0.20396228,0.02828424
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-36,1,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,2,0.18028648,0.18088047,-0.00059399,0.20244610,0.20323074,0.02828424
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-36,1,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,4,0.17975919,0.17983593,-0.00007674,0.20169926,0.20182599,0.02999997
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-36,1,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,8,0.17850815,0.17915432,-0.00064617,0.20095794,0.20126863,0.06082759
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-36,1,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,16,0.17883968,0.17888103,-0.00004135,0.20246583,0.20322649,0.08124035
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-36,1,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,32,0.17720784,0.17737746,-0.00016962,0.20333852,0.20387895,0.12257643
77a19d3c4e280b51,N1-k2-shortlist,L2-shifted-36,1,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,64,0.17529227,0.17528547,0.00000679,0.20196563,0.20193709,0.15992178
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,1,0.18094264,0.18098976,-0.00004712,0.20306027,0.20311840,0.00999999
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,2,0.18071727,0.18076245,-0.00004518,0.20298283,0.20303853,0.00999999
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,4,0.17999870,0.18004347,-0.00004478,0.20248838,0.20254342,0.00999999
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,8,0.17848976,0.17852549,-0.00003573,0.20067394,0.20071757,0.00999999
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,16,0.17868556,0.17873646,-0.00005090,0.20282680,0.20288771,0.00999999
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,32,0.17574398,0.17578399,-0.00004001,0.20113952,0.20118189,0.00999999
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,64,0.17668605,0.17686318,-0.00017713,0.20427950,0.20350410,0.11629696
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,1,0.18094264,0.18165517,-0.00071253,0.20306027,0.20396228,0.02828424
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,2,0.18071727,0.18103772,-0.00032045,0.20298283,0.20317762,0.02828424
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,4,0.17999870,0.18026511,-0.00026642,0.20248838,0.20262666,0.02828424
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,8,0.17848976,0.17923979,-0.00075004,0.20067394,0.20161299,0.04272000
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,16,0.17868556,0.17928962,-0.00060406,0.20282680,0.20422059,0.04301160
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,32,0.17574398,0.17775577,-0.00201179,0.20113952,0.20574999,0.10319879
77a19d3c4e280b51,N2-full-7x7,L0-original,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,64,0.17668605,0.17627303,0.00041302,0.20427950,0.20420273,0.15803471
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,1,0.18094264,0.18098976,-0.00004712,0.20306027,0.20311840,0.00999999
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,2,0.18049015,0.18053697,-0.00004682,0.20245735,0.20251489,0.00999999
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,4,0.17969763,0.17974143,-0.00004379,0.20237291,0.20242648,0.00999999
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,8,0.17854525,0.17857684,-0.00003159,0.20135702,0.20139648,0.00999999
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,16,0.17841376,0.17845978,-0.00004601,0.20353337,0.20358939,0.00999999
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,32,0.17659013,0.17654443,0.00004570,0.20273773,0.20262623,0.03741655
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,64,0.17680031,0.17450880,0.00229152,0.20493942,0.20137483,0.14124443
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,1,0.18094264,0.18165517,-0.00071253,0.20306027,0.20396228,0.02828424
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,2,0.18049015,0.18109719,-0.00060704,0.20245735,0.20325394,0.02828424
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,4,0.17969763,0.18021463,-0.00051700,0.20237291,0.20306015,0.02828424
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,8,0.17854525,0.17871977,-0.00017452,0.20135702,0.20171958,0.06324553
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,16,0.17841376,0.17951019,-0.00109643,0.20353337,0.20348263,0.07810249
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,32,0.17659013,0.17541008,0.00118005,0.20273773,0.19892351,0.12206551
77a19d3c4e280b51,N2-full-7x7,L2-shifted-17,0,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,64,0.17680031,0.17587471,0.00092560,0.20493942,0.20169072,0.17153712
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,1,0.18094264,0.18098976,-0.00004712,0.20306027,0.20311840,0.00999999
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,2,0.18028648,0.18033135,-0.00004487,0.20244610,0.20250134,0.00999999
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,4,0.17975919,0.17980127,-0.00004208,0.20169926,0.20175095,0.00999999
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,8,0.17850815,0.17853583,-0.00002769,0.20095794,0.20099349,0.00999999
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,16,0.17883968,0.17889702,-0.00005734,0.20246583,0.20251626,0.00999999
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,32,0.17720784,0.17724322,-0.00003538,0.20333852,0.20338076,0.00999999
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2800,108,78,true,control_a,true,0.00071253,1,0.00066541,0.00004712,64,0.17529227,0.17533635,-0.00004408,0.20196563,0.20200954,0.00999999
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,1,0.18094264,0.18165517,-0.00071253,0.20306027,0.20396228,0.02828424
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,2,0.18028648,0.18088047,-0.00059399,0.20244610,0.20323074,0.02828424
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,4,0.17975919,0.17983593,-0.00007674,0.20169926,0.20182599,0.02999997
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,8,0.17850815,0.17915432,-0.00064617,0.20095794,0.20126863,0.06082759
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,16,0.17883968,0.17888103,-0.00004135,0.20246583,0.20322649,0.08124035
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,32,0.17720784,0.17737746,-0.00016962,0.20333852,0.20387895,0.12257643
77a19d3c4e280b51,N2-full-7x7,L2-shifted-36,1,2800,108,78,true,control_b,false,0.00071253,1,0.00000000,0.00000000,64,0.17529227,0.17528547,0.00000679,0.20196563,0.20193709,0.15992178
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2850,21,19,true,control_a,false,0.00044234,1,0.00000000,0.00000000,1,0.17635554,0.17679788,-0.00044234,0.20290618,0.20399763,0.02236066
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2850,21,19,true,control_a,false,0.00044234,1,0.00000000,0.00000000,2,0.17600423,0.17585747,0.00014676,0.20207226,0.20192833,0.01000001
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2850,21,19,true,control_a,false,0.00044234,1,0.00000000,0.00000000,4,0.17615996,0.17575400,0.00040597,0.20308025,0.20171086,0.04582573
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2850,21,19,true,control_a,false,0.00044234,1,0.00000000,0.00000000,8,0.17470135,0.17472829,-0.00002694,0.20085628,0.19997251,0.06782326
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2850,21,19,true,control_a,false,0.00044234,1,0.00000000,0.00000000,16,0.17729671,0.17599726,0.00129946,0.20450419,0.20203865,0.09380826
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2850,21,19,true,control_a,false,0.00044234,1,0.00000000,0.00000000,32,0.17659895,0.17563802,0.00096093,0.20367606,0.20196976,0.11999992
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2850,21,19,true,control_a,false,0.00044234,1,0.00000000,0.00000000,64,0.16978163,0.16862144,0.00116019,0.19330120,0.19230185,0.15435341
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2850,21,19,true,control_b,false,0.00044234,1,0.00000000,0.00000000,1,0.17635554,0.17679788,-0.00044234,0.20290618,0.20399763,0.02236066
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2850,21,19,true,control_b,false,0.00044234,1,0.00000000,0.00000000,2,0.17600423,0.17585747,0.00014676,0.20207226,0.20192833,0.01000001
77a19d3c4e280b51,N1-k2-shortlist,L0-original,0,2850,21,19,true,control_b,false,0.00044234,1,0.00000000,0.00000000,4,0.17615996,0.17575400,0.00040597,0.20308025,0.20171086,0.04582573
