dataset_index,initialization_index,stream_seed,arm,hash_partition_id,evidence_round,slot_start,partition_epoch,partition_fingerprint,panel_fingerprint,proposal_fingerprint,verifier_examples,panel_ns,quota_valid
0,1,a303ea0000000004,projected_order_1d,,38,152,100,677a9bd5138f5dd1,10c1f3e5307853bf,9a3126ae4c86a814,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,39,156,100,677a9bd5138f5dd1,8e153584ab71b098,4e0f5069da0f02ef,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,40,160,100,677a9bd5138f5dd1,f6f6b2ba335407d4,dc043a4050bd5f40,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,41,164,100,677a9bd5138f5dd1,7fb15908e659ece7,101b877edf011dd1,48,2100,true
0,1,a303ea0000000004,projected_order_1d,,42,168,100,677a9bd5138f5dd1,9c2dc441b9839dda,7523a131bc770fd8,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,43,172,100,677a9bd5138f5dd1,2e78a7dd56a0b7a2,331a3224856076ed,48,2600,true
0,1,a303ea0000000004,projected_order_1d,,44,176,100,677a9bd5138f5dd1,d8d81785f3495048,acc09d8a18a210c9,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,45,180,100,677a9bd5138f5dd1,e78a0c875d30bd5a,97220ecb45422221,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,46,184,100,677a9bd5138f5dd1,c7701d2be29140d1,6de105d31bb21fc7,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,47,188,100,677a9bd5138f5dd1,646539c23fc8c511,87b3f47b9ebb582f,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,48,192,100,677a9bd5138f5dd1,2e5cb5440424b0d7,0af5d672eb3031ff,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,49,196,100,677a9bd5138f5dd1,8cf93478b68ef4a7,ae82cf53b9515f65,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,50,200,200,b2187acba070b42d,7a6e7518d49734b9,9afb52f7b2ae5b8e,48,1800,true
0,1,a303ea0000000004,projected_order_1d,,51,204,200,b2187acba070b42d,045b520f1974b9db,f969c0bc478efe08,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,52,208,200,b2187acba070b42d,ab3e5af66bbc39db,d34c9304ec6eefaa,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,53,212,200,b2187acba070b42d,3ee7dad6ae808c9a,78555125d50b0a66,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,54,216,200,b2187acba070b42d,5f902f0e60520f0f,2ac45b10518ac338,48,2000,true
0,1,a303ea0000000004,projected_order_1d,,55,220,200,b2187acba070b42d,71a442ce6cb7a66d,b8092b66d061983a,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,56,224,200,b2187acba070b42d,83faac32b00ec1d9,2486aecd469575af,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,57,228,200,b2187acba070b42d,09b363f96726eeec,7e72992b593f5b41,48,43400,true
0,1,a303ea0000000004,projected_order_1d,,58,232,200,b2187acba070b42d,585959c6ac6e95e2,da3f4982c0496d52,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,59,236,200,b2187acba070b42d,a5865e9eaeb2ba7f,2405dfc3a7a95693,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,60,240,200,b2187acba070b42d,1b039f24f17b0b22,d51a291a20f3cb84,48,2100,true
0,1,a303ea0000000004,projected_order_1d,,61,244,200,b2187acba070b42d,809b222da6c372d7,1f350d09690541c1,48,1800,true
0,1,a303ea0000000004,projected_order_1d,,62,248,200,b2187acba070b42d,859d57cabfceb7ab,155f3b60b7f42ec5,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,63,252,200,b2187acba070b42d,52fef59a32a9637f,eb3f1af547984660,48,2100,true
0,1,a303ea0000000004,projected_order_1d,,64,256,200,b2187acba070b42d,1e9b78662b6d780a,fadb1e5c2ed95e76,48,2100,true
0,1,a303ea0000000004,projected_order_1d,,65,260,200,b2187acba070b42d,4eb725e363adf539,f9943f28a5c33e40,48,2300,true
0,1,a303ea0000000004,projected_order_1d,,66,264,200,b2187acba070b42d,7d596e2e381f5792,909149385173600c,48,2300,true
0,1,a303ea0000000004,projected_order_1d,,67,268,200,b2187acba070b42d,f8a0bd283df77a4b,43b437117336f7d1,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,68,272,200,b2187acba070b42d,57c0e69901909a14,e3a194717e8bd851,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,69,276,200,b2187acba070b42d,24cc15adced04dc7,389335af5f74efcf,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,70,280,200,b2187acba070b42d,b9374373a568cb01,bd42680ffe5c1192,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,71,284,200,b2187acba070b42d,0dc309153cbf11a2,0ec99224c215525c,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,72,288,200,b2187acba070b42d,6591815d94f37655,562919912528e8dc,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,73,292,200,b2187acba070b42d,05066817bdf109ac,832b4f012420ac27,48,2400,true
0,1,a303ea0000000004,projected_order_1d,,74,296,200,b2187acba070b42d,29f23ee0f0c70891,27088325ce049bca,48,2900,true
0,1,a303ea0000000004,projected_order_1d,,75,300,300,0e17a952cd904279,ebb012e15641de90,64d05a78372631f7,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,76,304,300,0e17a952cd904279,94065a997914d1c4,5d218567f08f59b7,48,2000,true
0,1,a303ea0000000004,projected_order_1d,,77,308,300,0e17a952cd904279,baecd8df1ab31a7e,84a16b5aae57e4f1,48,2300,true
0,1,a303ea0000000004,projected_order_1d,,78,312,300,0e17a952cd904279,a23b0b5d961216ce,04d5f0797ed401bf,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,79,316,300,0e17a952cd904279,6a99ce7903daf3e8,f61e0073ea6d269d,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,80,320,300,0e17a952cd904279,1af93f3d4aa8d81b,534a70a83aab7020,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,81,324,300,0e17a952cd904279,57b0fe670fe41855,8031970b1093689b,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,82,328,300,0e17a952cd904279,c34cebb6ac8a2430,be917d65a4fb25f3,48,1400,true
0,1,a303ea0000000004,projected_order_1d,,83,332,300,0e17a952cd904279,4f568fd5024aac5b,1801b1cc489c1d62,48,1300,true
0,1,a303ea0000000004,projected_order_1d,,84,336,300,0e17a952cd904279,eb91fae3358407bd,057fabf3b66a4945,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,85,340,300,0e17a952cd904279,0d0ec63c390b7f9d,ee52bc40a3a3ce7f,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,86,344,300,0e17a952cd904279,000140b2fc874f5d,6be969fba877254c,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,87,348,300,0e17a952cd904279,09ffde5bf1892201,5ef5d5f964776475,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,88,352,300,0e17a952cd904279,acb6df80c8e87cf9,83629444bc5b3155,48,1400,true
0,1,a303ea0000000004,projected_order_1d,,89,356,300,0e17a952cd904279,250181c108681a44,323527a4d680c426,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,90,360,300,0e17a952cd904279,a4fa80c7c7c423c4,39165e86315e264f,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,91,364,300,0e17a952cd904279,6217c9b921bb4914,ee6aaff79904addf,48,1800,true
0,1,a303ea0000000004,projected_order_1d,,92,368,300,0e17a952cd904279,16c13e97e9f2b555,a235e9eb0b2f7f2b,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,93,372,300,0e17a952cd904279,862cf4dfb198be32,c82525a3a2088883,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,94,376,300,0e17a952cd904279,8427f8ec17c69ee5,c74d946e737a4520,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,95,380,300,0e17a952cd904279,35ae61136eaef541,3437939a7a051702,48,1400,true
0,1,a303ea0000000004,projected_order_1d,,96,384,300,0e17a952cd904279,4655e9ec65ab3aaa,779469be94374012,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,97,388,300,0e17a952cd904279,cfe3b7bbf54239f5,cdfa62cba631f662,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,98,392,300,0e17a952cd904279,2213d47c7f58b077,06ad16871339fdcd,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,99,396,300,0e17a952cd904279,3d2c9c83779af27a,2b85e6158ebb4270,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,100,400,400,0c0c15868fa6496d,b043ef719ffb79ce,c4c4a069b65c4645,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,101,404,400,0c0c15868fa6496d,a9b7156dce60e2f9,69716f89b6707582,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,102,408,400,0c0c15868fa6496d,933d88f9bbe61d43,8c850f27fc0c9a59,48,1800,true
0,1,a303ea0000000004,projected_order_1d,,103,412,400,0c0c15868fa6496d,7940565021ab9a7f,1dfabcc1830ed447,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,104,416,400,0c0c15868fa6496d,f281d3509c64ccfe,2cb49eab5c2ba21e,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,105,420,400,0c0c15868fa6496d,3a69673139539d9f,611cbe33f71a042b,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,106,424,400,0c0c15868fa6496d,93d021bf46ed9a57,a617a89a7047db6e,48,2300,true
0,1,a303ea0000000004,projected_order_1d,,107,428,400,0c0c15868fa6496d,1e71c3d57c9dd11e,28b3da29df696973,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,108,432,400,0c0c15868fa6496d,6488b18a67f9a0cf,65727feb47bafc71,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,109,436,400,0c0c15868fa6496d,b01ab80b5c4a46ca,743c9e8e79b2b024,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,110,440,400,0c0c15868fa6496d,86ce52c83f563652,e31ccea28659acdb,48,1400,true
0,1,a303ea0000000004,projected_order_1d,,111,444,400,0c0c15868fa6496d,ad4b19e7691e2586,bb09785888e5f4d1,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,112,448,400,0c0c15868fa6496d,47094d414076ab64,03668686802198f7,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,113,452,400,0c0c15868fa6496d,05f2185d9983dfde,943c87e846e2ee13,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,114,456,400,0c0c15868fa6496d,fc36d88e034277e4,e6aaa74fcbb80825,48,1400,true
0,1,a303ea0000000004,projected_order_1d,,115,460,400,0c0c15868fa6496d,cae50f819fe58eb6,09afce3f458915fd,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,116,464,400,0c0c15868fa6496d,e2fb9ac5e254c6f5,285fae3b743f4296,48,1400,true
0,1,a303ea0000000004,projected_order_1d,,117,468,400,0c0c15868fa6496d,774b0467ce6fd0d1,41f967e68d63f6af,48,1300,true
0,1,a303ea0000000004,projected_order_1d,,118,472,400,0c0c15868fa6496d,f194e420b38f75a1,861564339e76a2cd,48,1300,true
0,1,a303ea0000000004,projected_order_1d,,119,476,400,0c0c15868fa6496d,32575bbf7c35dd3e,da88a8844f38f34d,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,120,480,400,0c0c15868fa6496d,bdeb8370c119cb7b,0d3062045321773b,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,121,484,400,0c0c15868fa6496d,acb1025bde165a0f,2a3e5d5999db67ff,48,2000,true
0,1,a303ea0000000004,projected_order_1d,,122,488,400,0c0c15868fa6496d,92d39b7e89cadab6,6538565cef8c7fee,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,123,492,400,0c0c15868fa6496d,4c12f93bfc64a05d,4ec40c880809d31d,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,124,496,400,0c0c15868fa6496d,07e5427fd2fdd7c3,1f63173ad4cf7d90,48,1300,true
0,1,a303ea0000000004,projected_order_1d,,125,500,500,4c37ea71f3f94db9,0318820297715903,a3cf8ceac05f7297,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,126,504,500,4c37ea71f3f94db9,e025268bf0e0f50f,c316fa5233607411,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,127,508,500,4c37ea71f3f94db9,8b56f4e09c713570,4fc54a8426ac7267,48,2000,true
0,1,a303ea0000000004,projected_order_1d,,128,512,500,4c37ea71f3f94db9,17607c0b80890752,633361e2da4c5ac8,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,129,516,500,4c37ea71f3f94db9,c51c59ec9f55b13a,db8e5ad2ce04bde6,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,130,520,500,4c37ea71f3f94db9,228fe8f8b5b5edd3,45b78bc26d4e6eed,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,131,524,500,4c37ea71f3f94db9,1ae43c7c66f75957,1e0916e6cffd85bb,48,2500,true
0,1,a303ea0000000004,projected_order_1d,,132,528,500,4c37ea71f3f94db9,f167982e545d3395,d9c1b5769120e1e2,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,133,532,500,4c37ea71f3f94db9,651ebe1f87587a9b,623e0bbf2d47c4c4,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,134,536,500,4c37ea71f3f94db9,fcada929c6d75f13,b721604ffcd2222a,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,135,540,500,4c37ea71f3f94db9,21a6c23309692766,87c6d06d822e76aa,48,1400,true
0,1,a303ea0000000004,projected_order_1d,,136,544,500,4c37ea71f3f94db9,d25f1cf42d0cda5c,cb17d6ed3c849392,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,137,548,500,4c37ea71f3f94db9,2f480b6b904f8798,4269d6110db05b30,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,138,552,500,4c37ea71f3f94db9,54c8bdb5e07cbd46,44339358ab485acf,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,139,556,500,4c37ea71f3f94db9,9ee56a0ce7291d52,61bfd0263eac76ac,48,1300,true
0,1,a303ea0000000004,projected_order_1d,,140,560,500,4c37ea71f3f94db9,dce661d2ec29262d,caa81632b7b2ba18,48,2100,true
0,1,a303ea0000000004,projected_order_1d,,141,564,500,4c37ea71f3f94db9,c23f2071839447d6,07013743baea60a7,48,2100,true
0,1,a303ea0000000004,projected_order_1d,,142,568,500,4c37ea71f3f94db9,65663413e3d01892,cee43e95e6b6a124,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,143,572,500,4c37ea71f3f94db9,599a9bb78e191d83,f509300e18c740c6,48,2100,true
0,1,a303ea0000000004,projected_order_1d,,144,576,500,4c37ea71f3f94db9,f9c5158cd378f36e,c9c2b8f40df5a4f5,48,2000,true
0,1,a303ea0000000004,projected_order_1d,,145,580,500,4c37ea71f3f94db9,1e80d879e6cf4b24,f01cf70d6b0148ba,48,2000,true
0,1,a303ea0000000004,projected_order_1d,,146,584,500,4c37ea71f3f94db9,4ea4d3291aa6437e,661b44947c3edc7b,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,147,588,500,4c37ea71f3f94db9,2c02caec7a93585b,9951c907956ec9c1,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,148,592,500,4c37ea71f3f94db9,af7b5d738da9ac2d,2cfb696432253430,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,149,596,500,4c37ea71f3f94db9,c9bb875f5056c089,f766b158b8f384b3,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,150,600,600,96fcdf766144e731,1e7283b75e63ccb0,bba9de8e67bb738a,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,151,604,600,96fcdf766144e731,d7362de426ef6755,3dce1e31dfae5efb,48,2300,true
0,1,a303ea0000000004,projected_order_1d,,152,608,600,96fcdf766144e731,a309b09b361ba804,15e4b7cc7a5f634c,48,3100,true
0,1,a303ea0000000004,projected_order_1d,,153,612,600,96fcdf766144e731,7b85f53a68fc200d,4f188b7ec7b93110,48,1800,true
0,1,a303ea0000000004,projected_order_1d,,154,616,600,96fcdf766144e731,a5f84b77bcc07c30,af1b2565ce0514f1,48,1800,true
0,1,a303ea0000000004,projected_order_1d,,155,620,600,96fcdf766144e731,0c7f6df7350183f4,7981005787d33c15,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,156,624,600,96fcdf766144e731,8dc2a910b4073055,d3fdd934422f5d32,48,2000,true
0,1,a303ea0000000004,projected_order_1d,,157,628,600,96fcdf766144e731,00cde7ecd1dc2484,ac7aef0e88929bf8,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,158,632,600,96fcdf766144e731,b11a948347d1340f,d6df7d9f2e22cd9b,48,6000,true
0,1,a303ea0000000004,projected_order_1d,,159,636,600,96fcdf766144e731,d364a053d2c9b3af,e41c80a158256a3d,48,2300,true
0,1,a303ea0000000004,projected_order_1d,,160,640,600,96fcdf766144e731,fdf1e7228f74695c,fd3aeb0f1db611bc,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,161,644,600,96fcdf766144e731,e2694a6227ceb5a8,22dec4ffdca0b9f2,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,162,648,600,96fcdf766144e731,a171b34bf4caa600,0094ebe4cf34adf4,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,163,652,600,96fcdf766144e731,02695d046dfcac8e,292114facdc3c7fe,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,164,656,600,96fcdf766144e731,048410ba5a51227a,d595d43d6a9d7adc,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,165,660,600,96fcdf766144e731,5763897247c083dc,ce135bd339750f9f,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,166,664,600,96fcdf766144e731,392e117a447d355b,91eb25622816379d,48,2000,true
0,1,a303ea0000000004,projected_order_1d,,167,668,600,96fcdf766144e731,3e1104ae65e20555,3728a7590728ab4b,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,168,672,600,96fcdf766144e731,33f34fef301d522f,687725ad8f39f085,48,2200,true
0,1,a303ea0000000004,projected_order_1d,,169,676,600,96fcdf766144e731,a327d316a7368ec8,5a48a04fd6554861,48,2400,true
0,1,a303ea0000000004,projected_order_1d,,170,680,600,96fcdf766144e731,bdaeb0c2a1a05b16,2c717c1216c0bc09,48,2100,true
0,1,a303ea0000000004,projected_order_1d,,171,684,600,96fcdf766144e731,dee84a72c5752cb0,1ff594ddfc10d58b,48,1800,true
0,1,a303ea0000000004,projected_order_1d,,172,688,600,96fcdf766144e731,f4ed7863121b5b18,10dd78332d127842,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,173,692,600,96fcdf766144e731,a3c32d35b85a25d3,68cbf4b95a735fde,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,174,696,600,96fcdf766144e731,f1367bfec44adea5,f2c7edaea506e502,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,175,700,700,202fc1842877fd9d,ee77a6734df91b59,499e35587e2f348d,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,176,704,700,202fc1842877fd9d,eda8d35a3d89e3c9,4185ad1865f1094d,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,177,708,700,202fc1842877fd9d,f563d1635114c2ff,e97d20dbf36fd879,48,2600,true
0,1,a303ea0000000004,projected_order_1d,,178,712,700,202fc1842877fd9d,8f2e6dc862d49734,3f80896353431528,48,1800,true
0,1,a303ea0000000004,projected_order_1d,,179,716,700,202fc1842877fd9d,a3f5a4c139551f15,933764282b1aac89,48,2100,true
0,1,a303ea0000000004,projected_order_1d,,180,720,700,202fc1842877fd9d,32ecc28691bf7682,00d6899e9b0c6c35,48,2300,true
0,1,a303ea0000000004,projected_order_1d,,181,724,700,202fc1842877fd9d,220a9427170510dd,e8ed38bf66eb6c3e,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,182,728,700,202fc1842877fd9d,368565129f622438,8390ef319fdeab3c,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,183,732,700,202fc1842877fd9d,fe589af6e22ca927,3f1699e6337f35dd,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,184,736,700,202fc1842877fd9d,6e0318c7028529b1,ff0a40b04a26e7cd,48,1800,true
0,1,a303ea0000000004,projected_order_1d,,185,740,700,202fc1842877fd9d,15957fc7f1dc8c81,2ac6c8dcce1eb9c3,48,2300,true
0,1,a303ea0000000004,projected_order_1d,,186,744,700,202fc1842877fd9d,cc92fbef1316120d,04d623b7ecdb843b,48,2300,true
0,1,a303ea0000000004,projected_order_1d,,187,748,700,202fc1842877fd9d,65ee46d0f51495f7,09cdc729949eb4fb,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,188,752,700,202fc1842877fd9d,51258e39cb302927,d212677f193f347a,48,2300,true
0,1,a303ea0000000004,projected_order_1d,,189,756,700,202fc1842877fd9d,89ffc5a2f5dc4bd4,d71bfff2a4450277,48,2700,true
0,1,a303ea0000000004,projected_order_1d,,190,760,700,202fc1842877fd9d,eec59e8a58c61f7e,3b24c96870c5720b,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,191,764,700,202fc1842877fd9d,74cd13d6eadf0a87,cf361eee24f79e8e,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,192,768,700,202fc1842877fd9d,31862ad466a60c8b,423c96e5aa7d127f,48,1300,true
0,1,a303ea0000000004,projected_order_1d,,193,772,700,202fc1842877fd9d,16a5fad8b2ad056e,6f4027cf673eb024,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,194,776,700,202fc1842877fd9d,dcb548b0d1d8c695,f05ab59dc10c63a3,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,195,780,700,202fc1842877fd9d,fb75e11bc4f43abe,b0fda324995f0137,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,196,784,700,202fc1842877fd9d,1bc0341eed84d8e9,b5cbf721233dc3d8,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,197,788,700,202fc1842877fd9d,1916af4127de3044,284d86faee704b23,48,1800,true
0,1,a303ea0000000004,projected_order_1d,,198,792,700,202fc1842877fd9d,01809691b0a4b595,609d91a7486e74e3,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,199,796,700,202fc1842877fd9d,f5f07e1b9568075c,2fe9be1a99572ed3,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,200,800,800,abf959d572d502b5,ab78851dbaed5b8d,5937ba7568e5cb08,48,2000,true
0,1,a303ea0000000004,projected_order_1d,,201,804,800,abf959d572d502b5,46acbd78fdc0e251,f370eb4e919bd02b,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,202,808,800,abf959d572d502b5,c91aa30f2248ae4d,746caa86e13bba5a,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,203,812,800,abf959d572d502b5,eeb65ada0a82ad91,9a59d9eafc4db476,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,204,816,800,abf959d572d502b5,b79a7b89aae8195e,b59d9949fd6cfdfe,48,2300,true
0,1,a303ea0000000004,projected_order_1d,,205,820,800,abf959d572d502b5,cf160aa7324cf030,bb00fdb52c1cac3b,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,206,824,800,abf959d572d502b5,b6fae79cdca71af2,2f2d538c197fea90,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,207,828,800,abf959d572d502b5,5cc0ac95fd45ca32,102b20dd9b12fae7,48,1300,true
0,1,a303ea0000000004,projected_order_1d,,208,832,800,abf959d572d502b5,9f28097c714ab3d2,924d24e652b9aa3f,48,1800,true
0,1,a303ea0000000004,projected_order_1d,,209,836,800,abf959d572d502b5,3e456997b6902c22,5ab30d6793dee577,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,210,840,800,abf959d572d502b5,c5a97fe30d2da0d6,5ed432c5643dcd18,48,1400,true
0,1,a303ea0000000004,projected_order_1d,,211,844,800,abf959d572d502b5,8da8b66bcb08d085,3a2314dbc9f86afc,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,212,848,800,abf959d572d502b5,7b7ee9a8acb9dbbf,14e1ce4ebd25a002,48,1400,true
0,1,a303ea0000000004,projected_order_1d,,213,852,800,abf959d572d502b5,6265da9996fb74ef,42fe1f64a4637d00,48,1300,true
0,1,a303ea0000000004,projected_order_1d,,214,856,800,abf959d572d502b5,54464a440043259a,494f4c605adef279,48,1400,true
0,1,a303ea0000000004,projected_order_1d,,215,860,800,abf959d572d502b5,9b519695680fad22,8002a0cb9e25b34c,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,216,864,800,abf959d572d502b5,347ad846780c9978,7fd9379b350039b1,48,1400,true
0,1,a303ea0000000004,projected_order_1d,,217,868,800,abf959d572d502b5,6984c924d6614015,3a06be1df6cb17a2,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,218,872,800,abf959d572d502b5,a0d7857c83cc83c3,8cadfd3a55b004b2,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,219,876,800,abf959d572d502b5,8ee7dda8d6abba4a,b3c499bb95c3a78f,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,220,880,800,abf959d572d502b5,d0031ae52cd10283,e13f4ade41d48de7,48,1300,true
0,1,a303ea0000000004,projected_order_1d,,221,884,800,abf959d572d502b5,058ccaca7e4ddd8a,73fb00d2ba1faadb,48,1200,true
0,1,a303ea0000000004,projected_order_1d,,222,888,800,abf959d572d502b5,e296c8e6ef3e6353,842ba4cc74e57038,48,1400,true
0,1,a303ea0000000004,projected_order_1d,,223,892,800,abf959d572d502b5,0ed45ee294dc0f11,8334219a43ffa149,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,224,896,800,abf959d572d502b5,96dc4830f68c2588,64d615a9f1386b7d,48,1300,true
0,1,a303ea0000000004,projected_order_1d,,225,900,900,23976907ce6598e5,3bd327b2c72be85d,d6caaae059abb0db,48,2100,true
0,1,a303ea0000000004,projected_order_1d,,226,904,900,23976907ce6598e5,b0616d9c61ffcddf,f441a1a74f157d40,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,227,908,900,23976907ce6598e5,30f4198ef3333519,35c62287a8ede64b,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,228,912,900,23976907ce6598e5,bc17925364312a3b,9db923c2fa24e93d,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,229,916,900,23976907ce6598e5,646ca4c011d800aa,1177ba296b23bbcd,48,1400,true
0,1,a303ea0000000004,projected_order_1d,,230,920,900,23976907ce6598e5,9a305aaba16ea10c,bfcd895187242310,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,231,924,900,23976907ce6598e5,a2aecb15ec9aedbf,c31cc4f696a53b47,48,1600,true
0,1,a303ea0000000004,projected_order_1d,,232,928,900,23976907ce6598e5,c7acb51ccaa7c770,d85394d9a2835857,48,1800,true
0,1,a303ea0000000004,projected_order_1d,,233,932,900,23976907ce6598e5,b8b652a63b00bf14,a9f4510110ed7f29,48,1700,true
0,1,a303ea0000000004,projected_order_1d,,234,936,900,23976907ce6598e5,842f3eb02e1de7b9,9b59b5e0a46eb988,48,1900,true
0,1,a303ea0000000004,projected_order_1d,,235,940,900,23976907ce6598e5,ed7118ed60e7bff5,6902352d0b215ebb,48,1500,true
0,1,a303ea0000000004,projected_order_1d,,236,944,900,23976907ce6598e5,c86235ec2307b404,614d19360332f98f,48,1100,true
0,1,a303ea0000000004,projected_order_1d,,237,948,900,23976907ce6598e5,734c8cb7de082a64,4a5647a8f1b6ff04,48,1800,true
0,1,a303ea0000000004,projected_order_1d,,238,952,900,23976907ce6598e5,264492e96104041e,902b104b0b07f736,48,1200,true
