seed,mode,stream,control_slot,global_commit,group_left,group_right,g3_delta_left,g3_delta_right,control_delta_left,control_delta_right,immediate_utility_gap,revisit_left_offset,revisit_right_offset,first_divergence_step,divergence_kind,g3_margin_at_divergence,control_margin_at_divergence,invalid_from_step,invalid_parameter,horizon,valid,g3_train_loss,control_train_loss,delta_train_loss,g3_validation_loss,control_validation_loss,parameter_distance
77a19d3c4e280b51,O1-closed-loop,L0-original,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.171746328,0.171746328,0.000000000,0.195805237,0.195805237,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.168741584,0.168741584,0.000000000,0.192404449,0.192404449,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.167927802,0.167927802,0.000000000,0.191534951,0.191534951,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.165658683,0.165658683,0.000000000,0.189141572,0.189141572,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.171256974,0.171256974,0.000000000,0.195672140,0.195672140,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.170954809,0.170954809,0.000000000,0.195273176,0.195273176,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.171687484,0.171687484,0.000000000,0.195219979,0.195219979,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.171746328,0.171746328,0.000000000,0.195805237,0.195805237,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.168741584,0.168741584,0.000000000,0.192404449,0.192404449,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.167927802,0.167927802,0.000000000,0.191534951,0.191534951,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.165658683,0.165658683,0.000000000,0.189141572,0.189141572,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.171256974,0.171256974,0.000000000,0.195672140,0.195672140,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.171213016,0.171213016,0.000000000,0.195293710,0.195293710,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.170612499,0.170612499,0.000000000,0.194453970,0.194453970,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.170810461,0.170810461,0.000000000,0.194506630,0.194506630,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.169009581,0.169009581,0.000000000,0.193541527,0.193541527,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.168627560,0.168627560,0.000000000,0.192513838,0.192513838,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.164930731,0.164930731,0.000000000,0.187573209,0.187573209,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.171256974,0.171256974,0.000000000,0.195672140,0.195672140,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.171213016,0.171213016,0.000000000,0.195293710,0.195293710,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.170612499,0.170612499,0.000000000,0.194453970,0.194453970,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.170810461,0.170810461,0.000000000,0.194506630,0.194506630,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.169009581,0.169009581,0.000000000,0.193541527,0.193541527,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.168627560,0.168627560,0.000000000,0.192513838,0.192513838,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.164930731,0.164930731,0.000000000,0.187573209,0.187573209,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.171256974,0.171256974,0.000000000,0.195672140,0.195672140,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.171355918,0.171355918,0.000000000,0.195316792,0.195316792,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.170948222,0.170948222,0.000000000,0.194932222,0.194932222,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.170857474,0.170857474,0.000000000,0.194723204,0.194723204,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.168690696,0.168690696,0.000000000,0.192716375,0.192716375,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.167324364,0.167324364,0.000000000,0.191710636,0.191710636,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.166031897,0.166031897,0.000000000,0.189914003,0.189914003,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.171256974,0.171256974,0.000000000,0.195672140,0.195672140,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.171355918,0.171355918,0.000000000,0.195316792,0.195316792,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.170948222,0.170948222,0.000000000,0.194932222,0.194932222,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.170857474,0.170857474,0.000000000,0.194723204,0.194723204,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.168690696,0.168690696,0.000000000,0.192716375,0.192716375,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.167324364,0.167324364,0.000000000,0.191710636,0.191710636,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.166031897,0.166031897,0.000000000,0.189914003,0.189914003,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.171256974,0.171256974,0.000000000,0.195672140,0.195672140,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.170954809,0.170954809,0.000000000,0.195273176,0.195273176,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.171687484,0.171687484,0.000000000,0.195219979,0.195219979,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.171746328,0.171746328,0.000000000,0.195805237,0.195805237,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.168741584,0.168741584,0.000000000,0.192404449,0.192404449,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.167927802,0.167927802,0.000000000,0.191534951,0.191534951,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,2900,75,65,-0.02000,0.00000,-0.02000,0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.165658683,0.165658683,0.000000000,0.189141572,0.189141572,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.171256974,0.171256974,0.000000000,0.195672140,0.195672140,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.170954809,0.170954809,0.000000000,0.195273176,0.195273176,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.171687484,0.171687484,0.000000000,0.195219979,0.195219979,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.171746328,0.171746328,0.000000000,0.195805237,0.195805237,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.168741584,0.168741584,0.000000000,0.192404449,0.192404449,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.167927802,0.167927802,0.000000000,0.191534951,0.191534951,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,2900,75,65,-0.02000,0.00000,-0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.165658683,0.165658683,0.000000000,0.189141572,0.189141572,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,60,1,0.000001341,0.000003830,0,-1,1,true,0.169423953,0.169430479,-0.000006527,0.194465578,0.194500789,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,60,1,0.000001341,0.000003830,0,-1,2,true,0.169816136,0.169821635,-0.000005499,0.195340320,0.195375130,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,60,1,0.000001341,0.000003830,0,-1,4,true,0.169051006,0.169057742,-0.000006735,0.194311440,0.194324955,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,60,1,0.000001341,0.000003830,0,-1,8,true,0.167712748,0.167720556,-0.000007808,0.192432240,0.192443371,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,60,1,0.000001341,0.000003830,0,-1,16,true,0.165362239,0.165372491,-0.000010252,0.188781664,0.188794181,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,60,1,0.000001341,0.000003830,0,-1,32,true,0.166567042,0.166586369,-0.000019327,0.190372422,0.190393567,0.004999995
77a19d3c4e280b51,O1-closed-loop,L0-original,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,60,1,0.000001341,0.000003830,0,-1,64,true,0.158756986,0.160200283,-0.001443297,0.180502817,0.182908580,0.068007335
77a19d3c4e280b51,O1-closed-loop,L0-original,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,7,2,0.000044659,0.000047863,0,-1,1,true,0.169423953,0.169437245,-0.000013292,0.194465578,0.194536194,0.009999990
77a19d3c4e280b51,O1-closed-loop,L0-original,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,7,2,0.000044659,0.000047863,0,-1,2,true,0.169816136,0.169827461,-0.000011325,0.195340320,0.195410132,0.009999990
77a19d3c4e280b51,O1-closed-loop,L0-original,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,7,2,0.000044659,0.000047863,0,-1,4,true,0.169051006,0.169064775,-0.000013769,0.194311440,0.194360271,0.009999990
77a19d3c4e280b51,O1-closed-loop,L0-original,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,7,2,0.000044659,0.000047863,0,-1,8,true,0.167712748,0.167561129,0.000151619,0.192432240,0.192295730,0.014142122
77a19d3c4e280b51,O1-closed-loop,L0-original,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,7,2,0.000044659,0.000047863,0,-1,16,true,0.165362239,0.165147945,0.000214294,0.188781664,0.188792884,0.033911619
77a19d3c4e280b51,O1-closed-loop,L0-original,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,7,2,0.000044659,0.000047863,0,-1,32,true,0.166567042,0.166282520,0.000284523,0.190372422,0.190451428,0.060415190
77a19d3c4e280b51,O1-closed-loop,L0-original,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,7,2,0.000044659,0.000047863,0,-1,64,true,0.158756986,0.159608334,-0.000851348,0.180502817,0.181456208,0.121037126
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,2,2,0.000080675,0.000060201,0,-1,1,true,0.169423953,0.169430479,-0.000006527,0.194465578,0.194500789,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,2,2,0.000080675,0.000060201,0,-1,2,true,0.169988692,0.169904754,0.000083938,0.195542738,0.195472762,0.007071061
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,2,2,0.000080675,0.000060201,0,-1,4,true,0.169284627,0.169216394,0.000068232,0.194319084,0.194243357,0.007071061
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,2,2,0.000080675,0.000060201,0,-1,8,true,0.167769551,0.167924002,-0.000154451,0.192052469,0.192565694,0.012247462
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,2,2,0.000080675,0.000060201,0,-1,16,true,0.165660962,0.166986540,-0.001325577,0.188598141,0.189804018,0.044440966
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,2,2,0.000080675,0.000060201,0,-1,32,true,0.167776480,0.167365715,0.000410765,0.192058861,0.191001415,0.087034427
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,2,2,0.000080675,0.000060201,0,-1,64,true,0.163011551,0.162610829,0.000400722,0.187617585,0.186842382,0.129131645
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,2,2,0.000080675,0.000061765,0,-1,1,true,0.169423953,0.169437245,-0.000013292,0.194465578,0.194536194,0.009999990
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,2,2,0.000080675,0.000061765,0,-1,2,true,0.169988692,0.169911310,0.000077382,0.195542738,0.195508599,0.011180329
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,2,2,0.000080675,0.000061765,0,-1,4,true,0.169284627,0.169224322,0.000060305,0.194319084,0.194278836,0.011180329
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,2,2,0.000080675,0.000061765,0,-1,8,true,0.167769551,0.167927518,-0.000157967,0.192052469,0.192581311,0.015000005
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,2,2,0.000080675,0.000061765,0,-1,16,true,0.165660962,0.166996136,-0.001335174,0.188598141,0.189820230,0.045276918
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,2,2,0.000080675,0.000061765,0,-1,32,true,0.167776480,0.167376623,0.000399858,0.192058861,0.191029668,0.087464228
77a19d3c4e280b51,O1-closed-loop,L2-shifted-17,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,2,2,0.000080675,0.000061765,0,-1,64,true,0.163011551,0.162615657,0.000395894,0.187617585,0.186875120,0.129421726
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.169423953,0.169430479,-0.000006527,0.194465578,0.194500789,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.169854388,0.169860184,-0.000005797,0.195451066,0.195486113,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.169133946,0.169141069,-0.000007123,0.194252789,0.194264635,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.168086171,0.168090984,-0.000004813,0.192958847,0.192968503,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.165291861,0.165297151,-0.000005290,0.187798321,0.187808856,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.166907236,0.166921481,-0.000014246,0.190081075,0.190097332,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.161296383,0.161299586,-0.000003204,0.184394360,0.184402391,0.004999995
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,52,2,0.000244826,0.000238448,0,-1,1,true,0.169423953,0.169437245,-0.000013292,0.194465578,0.194536194,0.009999990
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,52,2,0.000244826,0.000238448,0,-1,2,true,0.169854388,0.169866219,-0.000011832,0.195451066,0.195521548,0.009999990
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,52,2,0.000244826,0.000238448,0,-1,4,true,0.169133946,0.169148445,-0.000014499,0.194252789,0.194299355,0.009999990
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,52,2,0.000244826,0.000238448,0,-1,8,true,0.168086171,0.168096066,-0.000009894,0.192958847,0.193000734,0.009999990
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,52,2,0.000244826,0.000238448,0,-1,16,true,0.165291861,0.165302739,-0.000010878,0.187798321,0.187829271,0.009999990
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,52,2,0.000244826,0.000238448,0,-1,32,true,0.166907236,0.166933969,-0.000026733,0.190081075,0.190113828,0.009999990
77a19d3c4e280b51,O1-closed-loop,L2-shifted-36,control_b,2950,22,95,-0.02000,0.01000,-0.02000,0.00000,0.000013292,1,1,52,2,0.000244826,0.000238448,0,-1,64,true,0.161296383,0.160009339,0.001287043,0.184394360,0.182370245,0.083216570
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,60,1,0.000001341,0.000003830,0,-1,1,true,0.169423953,0.169430479,-0.000006527,0.194465578,0.194500789,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,60,1,0.000001341,0.000003830,0,-1,2,true,0.169816136,0.169821635,-0.000005499,0.195340320,0.195375130,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,60,1,0.000001341,0.000003830,0,-1,4,true,0.169051006,0.169057742,-0.000006735,0.194311440,0.194324955,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,60,1,0.000001341,0.000003830,0,-1,8,true,0.167712748,0.167720556,-0.000007808,0.192432240,0.192443371,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,60,1,0.000001341,0.000003830,0,-1,16,true,0.165362239,0.165372491,-0.000010252,0.188781664,0.188794181,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,60,1,0.000001341,0.000003830,0,-1,32,true,0.166567042,0.166586369,-0.000019327,0.190372422,0.190393567,0.004999995
77a19d3c4e280b51,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,2950,22,95,-0.02000,0.01000,-0.02000,0.00500,0.000006527,1,1,60,1,0.000001341,0.000003830,0,-1,64,true,0.158756986,0.158750281,0.000006706,0.180502817,0.180522993,0.004999995
