arm,seed,step,train_loss,validation_loss,train_accuracy,validation_accuracy
A0-adamw,1111222233334444,60,0.91649896,0.92469764,0.47916666,0.45833334
A0-adamw,1111222233334444,70,0.87929416,0.89289218,0.47916666,0.45833334
A0-adamw,1111222233334444,80,0.83001155,0.84554404,0.52083331,0.52083331
A0-adamw,1111222233334444,90,0.78703696,0.80434942,0.61458331,0.60416669
A0-adamw,1111222233334444,100,0.74783772,0.76312524,0.55208331,0.54166669
A0-adamw,1111222233334444,110,0.71160579,0.72409028,0.56250000,0.54166669
A0-adamw,1111222233334444,120,0.67725134,0.68984079,0.59375000,0.60416669
A0-adamw,1111222233334444,130,0.64733714,0.66398758,0.61458331,0.60416669
A0-adamw,1111222233334444,140,0.61770815,0.63720620,0.64583331,0.60416669
A0-adamw,1111222233334444,150,0.58389843,0.60285503,0.65625000,0.66666669
A0-adamw,1111222233334444,160,0.56559664,0.58178860,0.69791669,0.70833331
A0-adamw,1111222233334444,170,0.53903157,0.55354708,0.68750000,0.68750000
A0-adamw,1111222233334444,180,0.51413947,0.54037362,0.77083331,0.75000000
A0-adamw,1111222233334444,190,0.48111567,0.50350446,0.76041669,0.72916669
A0-adamw,1111222233334444,200,0.48100972,0.50579375,0.77083331,0.75000000
A0-adamw,1111222233334444,210,0.43820807,0.46428999,0.86458331,0.83333331
A0-adamw,1111222233334444,220,0.40370622,0.43115821,0.87500000,0.83333331
A0-adamw,1111222233334444,230,0.39567485,0.42259935,0.86458331,0.81250000
A0-adamw,1111222233334444,240,0.38395151,0.40449226,0.85416669,0.83333331
A0-adamw,1111222233334444,250,0.33256754,0.35687640,0.91666669,0.89583331
A0-adamw,1111222233334444,260,0.31983358,0.33942869,0.91666669,0.91666669
A0-adamw,1111222233334444,270,0.27661434,0.29987752,0.91666669,0.91666669
A0-adamw,1111222233334444,280,0.26153281,0.27935761,0.91666669,0.91666669
A0-adamw,1111222233334444,290,0.24636389,0.26338729,0.92708331,0.91666669
A0-adamw,1111222233334444,300,0.22344790,0.23912825,0.93750000,0.93750000
A0-adamw,1111222233334444,310,0.20871162,0.22707261,0.95833331,0.97916669
A0-adamw,1111222233334444,320,0.19802023,0.21347958,0.96875000,0.95833331
A0-adamw,1111222233334444,330,0.19095723,0.21309508,0.95833331,0.95833331
A0-adamw,1111222233334444,340,0.19178045,0.21642072,0.97916669,0.97916669
A0-adamw,1111222233334444,350,0.16593339,0.18241239,0.97916669,0.97916669
A0-adamw,1111222233334444,360,0.15423875,0.17031895,0.96875000,0.95833331
A0-adamw,1111222233334444,370,0.14411117,0.16250005,0.96875000,0.95833331
A0-adamw,1111222233334444,380,0.14280678,0.16796374,0.97916669,0.93750000
A0-adamw,1111222233334444,390,0.12592541,0.13972625,1.00000000,0.97916669
A0-adamw,1111222233334444,400,0.12069090,0.13173787,1.00000000,1.00000000
A0-adamw,1111222233334444,410,0.11468735,0.12780762,0.98958331,0.97916669
A0-adamw,1111222233334444,420,0.10948059,0.12219775,0.97916669,0.97916669
A0-adamw,1111222233334444,430,0.10262219,0.11659654,0.98958331,0.97916669
A0-adamw,1111222233334444,440,0.09740720,0.11316112,1.00000000,1.00000000
A0-adamw,1111222233334444,450,0.08960392,0.10225750,1.00000000,1.00000000
A0-adamw,1111222233334444,460,0.08589835,0.09784305,1.00000000,1.00000000
A0-adamw,1111222233334444,470,0.08852034,0.10299652,1.00000000,1.00000000
A0-adamw,1111222233334444,480,0.08938599,0.11258572,0.98958331,1.00000000
A0-adamw,1111222233334444,490,0.09037120,0.11058024,0.98958331,0.97916669
A0-adamw,1111222233334444,500,0.07447002,0.09109441,0.98958331,1.00000000
A0-adamw,1111222233334444,510,0.08083367,0.09974318,0.98958331,0.97916669
A0-adamw,1111222233334444,520,0.06797531,0.08098482,0.98958331,0.97916669
A0-adamw,1111222233334444,530,0.06741823,0.07981469,1.00000000,1.00000000
A0-adamw,1111222233334444,540,0.06734702,0.08228166,1.00000000,0.97916669
A0-adamw,1111222233334444,550,0.05637501,0.06820188,1.00000000,1.00000000
A0-adamw,1111222233334444,560,0.05353586,0.06728718,1.00000000,1.00000000
A0-adamw,1111222233334444,570,0.05607339,0.06939869,1.00000000,1.00000000
A0-adamw,1111222233334444,580,0.04825955,0.06095211,1.00000000,1.00000000
A0-adamw,1111222233334444,590,0.05583872,0.07611855,1.00000000,0.95833331
A0-adamw,1111222233334444,600,0.04694727,0.05796481,1.00000000,1.00000000
A0-adamw,1111222233334444,610,0.04444407,0.05542648,1.00000000,1.00000000
A0-adamw,1111222233334444,620,0.04064878,0.05227344,1.00000000,1.00000000
A0-adamw,1111222233334444,630,0.04267235,0.05656988,1.00000000,1.00000000
A0-adamw,1111222233334444,640,0.03925244,0.05370555,1.00000000,1.00000000
A0-adamw,1111222233334444,650,0.03646922,0.04931745,1.00000000,1.00000000
A0-adamw,1111222233334444,660,0.04277388,0.05788179,0.98958331,1.00000000
A0-adamw,1111222233334444,670,0.03339900,0.04538368,1.00000000,1.00000000
A0-adamw,1111222233334444,680,0.03331958,0.04668104,1.00000000,1.00000000
A0-adamw,1111222233334444,690,0.03652272,0.05674633,1.00000000,0.97916669
A0-adamw,1111222233334444,700,0.02985901,0.04448624,1.00000000,1.00000000
A0-adamw,1111222233334444,710,0.02847577,0.04002478,1.00000000,1.00000000
A0-adamw,1111222233334444,720,0.02778292,0.03714694,1.00000000,1.00000000
A0-adamw,1111222233334444,730,0.02705674,0.03703177,1.00000000,1.00000000
A0-adamw,1111222233334444,740,0.02649173,0.03867786,1.00000000,1.00000000
A0-adamw,1111222233334444,750,0.02507219,0.03747554,1.00000000,1.00000000
A0-adamw,1111222233334444,760,0.03526120,0.05941033,1.00000000,0.97916669
A0-adamw,1111222233334444,770,0.03017697,0.04913343,1.00000000,1.00000000
A0-adamw,1111222233334444,780,0.02377969,0.03704685,1.00000000,1.00000000
A0-adamw,1111222233334444,790,0.02555411,0.03677994,1.00000000,1.00000000
A0-adamw,1111222233334444,800,0.02249061,0.03477694,1.00000000,1.00000000
A0-adamw,1111222233334444,810,0.02224292,0.03685465,1.00000000,1.00000000
A0-adamw,1111222233334444,820,0.01948188,0.03007025,1.00000000,1.00000000
A0-adamw,1111222233334444,830,0.01878973,0.02865494,1.00000000,1.00000000
A0-adamw,1111222233334444,840,0.01859826,0.02992467,1.00000000,1.00000000
A0-adamw,1111222233334444,850,0.01739202,0.02778269,1.00000000,1.00000000
A0-adamw,1111222233334444,860,0.01722096,0.02803766,1.00000000,1.00000000
A0-adamw,1111222233334444,870,0.01688659,0.02801145,1.00000000,1.00000000
A0-adamw,1111222233334444,880,0.01657435,0.02957171,1.00000000,1.00000000
A0-adamw,1111222233334444,890,0.01665089,0.02632105,1.00000000,1.00000000
A0-adamw,1111222233334444,900,0.01614528,0.02362267,1.00000000,1.00000000
A0-adamw,1111222233334444,910,0.01435121,0.02420030,1.00000000,1.00000000
A0-adamw,1111222233334444,920,0.01464957,0.02737307,1.00000000,1.00000000
A0-adamw,1111222233334444,930,0.01420377,0.02358450,1.00000000,1.00000000
A0-adamw,1111222233334444,940,0.01285130,0.02184269,1.00000000,1.00000000
A0-adamw,1111222233334444,950,0.01263980,0.02271298,1.00000000,1.00000000
A0-adamw,1111222233334444,960,0.01238470,0.02344987,1.00000000,1.00000000
A0-adamw,1111222233334444,970,0.01204192,0.02009919,1.00000000,1.00000000
A0-adamw,1111222233334444,980,0.01273659,0.02005128,1.00000000,1.00000000
A0-adamw,1111222233334444,990,0.01142422,0.02005307,1.00000000,1.00000000
A0-adamw,1111222233334444,1000,0.01126323,0.02005137,1.00000000,1.00000000
A0-adamw,1111222233334444,1010,0.01057350,0.01970902,1.00000000,1.00000000
A0-adamw,1111222233334444,1020,0.01018150,0.01988130,1.00000000,1.00000000
A0-adamw,1111222233334444,1030,0.00987809,0.01935508,1.00000000,1.00000000
A0-adamw,1111222233334444,1040,0.00984253,0.01715536,1.00000000,1.00000000
A0-adamw,1111222233334444,1050,0.00952557,0.01610900,1.00000000,1.00000000
A0-adamw,1111222233334444,1060,0.00926917,0.01611111,1.00000000,1.00000000
A0-adamw,1111222233334444,1070,0.00907774,0.01653363,1.00000000,1.00000000
A0-adamw,1111222233334444,1080,0.00890680,0.01602923,1.00000000,1.00000000
A0-adamw,1111222233334444,1090,0.00889067,0.01515778,1.00000000,1.00000000
A0-adamw,1111222233334444,1100,0.00952353,0.01744430,1.00000000,1.00000000
A0-adamw,1111222233334444,1110,0.00903853,0.01959562,1.00000000,1.00000000
A0-adamw,1111222233334444,1120,0.00861995,0.01758026,1.00000000,1.00000000
A0-adamw,1111222233334444,1130,0.00841258,0.01564000,1.00000000,1.00000000
A0-adamw,1111222233334444,1140,0.00776646,0.01452346,1.00000000,1.00000000
A0-adamw,1111222233334444,1150,0.00775610,0.01495161,1.00000000,1.00000000
A0-adamw,1111222233334444,1160,0.00731482,0.01497949,1.00000000,1.00000000
A0-adamw,1111222233334444,1170,0.00768834,0.01505628,1.00000000,1.00000000
A0-adamw,1111222233334444,1180,0.00725774,0.01578547,1.00000000,1.00000000
A0-adamw,1111222233334444,1190,0.00683595,0.01541459,1.00000000,1.00000000
A0-adamw,1111222233334444,1200,0.00693326,0.01355756,1.00000000,1.00000000
A0-adamw,1111222233334444,1210,0.00752379,0.01456181,1.00000000,1.00000000
A0-adamw,1111222233334444,1220,0.00644445,0.01312431,1.00000000,1.00000000
A0-adamw,1111222233334444,1230,0.00649628,0.01295866,1.00000000,1.00000000
A0-adamw,1111222233334444,1240,0.00598206,0.01281093,1.00000000,1.00000000
A0-adamw,1111222233334444,1250,0.00589670,0.01248713,1.00000000,1.00000000
A0-adamw,1111222233334444,1260,0.00596599,0.01195140,1.00000000,1.00000000
A0-adamw,1111222233334444,1270,0.00592026,0.01245756,1.00000000,1.00000000
A0-adamw,1111222233334444,1280,0.00698015,0.01608536,1.00000000,1.00000000
A0-adamw,1111222233334444,1290,0.00550587,0.01129746,1.00000000,1.00000000
A0-adamw,1111222233334444,1300,0.00528530,0.00995857,1.00000000,1.00000000
A0-adamw,1111222233334444,1310,0.00546944,0.00944917,1.00000000,1.00000000
A0-adamw,1111222233334444,1320,0.00512987,0.00937507,1.00000000,1.00000000
A0-adamw,1111222233334444,1330,0.00551186,0.01113314,1.00000000,1.00000000
A0-adamw,1111222233334444,1340,0.00489307,0.01071464,1.00000000,1.00000000
A0-adamw,1111222233334444,1350,0.00489827,0.01124499,1.00000000,1.00000000
A0-adamw,1111222233334444,1360,0.00476283,0.01186748,1.00000000,1.00000000
A0-adamw,1111222233334444,1370,0.00454563,0.01066371,1.00000000,1.00000000
A0-adamw,1111222233334444,1380,0.00452140,0.01039713,1.00000000,1.00000000
A0-adamw,1111222233334444,1390,0.00448657,0.00975270,1.00000000,1.00000000
A0-adamw,1111222233334444,1400,0.00434430,0.00867494,1.00000000,1.00000000
A0-adamw,1111222233334444,1410,0.00433644,0.00861465,1.00000000,1.00000000
A0-adamw,1111222233334444,1420,0.00428964,0.00931079,1.00000000,1.00000000
A0-adamw,1111222233334444,1430,0.00438941,0.00997636,1.00000000,1.00000000
A0-adamw,1111222233334444,1440,0.00410790,0.00991311,1.00000000,1.00000000
A0-adamw,1111222233334444,1450,0.00398141,0.00936610,1.00000000,1.00000000
A0-adamw,1111222233334444,1460,0.00382999,0.00923828,1.00000000,1.00000000
A0-adamw,1111222233334444,1470,0.00375093,0.00934722,1.00000000,1.00000000
A0-adamw,1111222233334444,1480,0.00368204,0.00864911,1.00000000,1.00000000
A0-adamw,1111222233334444,1490,0.00359053,0.00862142,1.00000000,1.00000000
A0-adamw,1111222233334444,1500,0.00359969,0.00831934,1.00000000,1.00000000
A0-adamw,1111222233334444,1510,0.00346101,0.00820202,1.00000000,1.00000000
A0-adamw,1111222233334444,1520,0.00349950,0.00827555,1.00000000,1.00000000
A0-adamw,1111222233334444,1530,0.00345138,0.00768256,1.00000000,1.00000000
A0-adamw,1111222233334444,1540,0.00342026,0.00707903,1.00000000,1.00000000
A0-adamw,1111222233334444,1550,0.00338665,0.00738872,1.00000000,1.00000000
A0-adamw,1111222233334444,1560,0.00335434,0.00804873,1.00000000,1.00000000
A0-adamw,1111222233334444,1570,0.00333936,0.00821390,1.00000000,1.00000000
A0-adamw,1111222233334444,1580,0.00333800,0.00771417,1.00000000,1.00000000
A0-adamw,1111222233334444,1590,0.00336375,0.00767079,1.00000000,1.00000000
A0-adamw,1111222233334444,1600,0.00315165,0.00728683,1.00000000,1.00000000
A0-adamw,1111222233334444,1610,0.00325597,0.00730420,1.00000000,1.00000000
A0-adamw,1111222233334444,1620,0.00294278,0.00715438,1.00000000,1.00000000
A0-adamw,1111222233334444,1630,0.00301798,0.00828649,1.00000000,1.00000000
A0-adamw,1111222233334444,1640,0.00287658,0.00769147,1.00000000,1.00000000
A0-adamw,1111222233334444,1650,0.00277917,0.00709670,1.00000000,1.00000000
A0-adamw,1111222233334444,1660,0.00271982,0.00695245,1.00000000,1.00000000
A0-adamw,1111222233334444,1670,0.00267304,0.00664661,1.00000000,1.00000000
A0-adamw,1111222233334444,1680,0.00265427,0.00675310,1.00000000,1.00000000
A0-adamw,1111222233334444,1690,0.00257720,0.00651500,1.00000000,1.00000000
A0-adamw,1111222233334444,1700,0.00256896,0.00690933,1.00000000,1.00000000
A0-adamw,1111222233334444,1710,0.00260872,0.00764207,1.00000000,1.00000000
A0-adamw,1111222233334444,1720,0.00248474,0.00651652,1.00000000,1.00000000
A0-adamw,1111222233334444,1730,0.00245709,0.00613227,1.00000000,1.00000000
A0-adamw,1111222233334444,1740,0.00239500,0.00620807,1.00000000,1.00000000
A0-adamw,1111222233334444,1750,0.00232884,0.00609113,1.00000000,1.00000000
A0-adamw,1111222233334444,1760,0.00229515,0.00600799,1.00000000,1.00000000
A0-adamw,1111222233334444,1770,0.00235567,0.00571339,1.00000000,1.00000000
A0-adamw,1111222233334444,1780,0.00243416,0.00590560,1.00000000,1.00000000
A0-adamw,1111222233334444,1790,0.00239652,0.00579387,1.00000000,1.00000000
A0-adamw,1111222233334444,1800,0.00218831,0.00591067,1.00000000,1.00000000
A0-adamw,1111222233334444,1810,0.00228609,0.00627988,1.00000000,1.00000000
A0-adamw,1111222233334444,1820,0.00215899,0.00574943,1.00000000,1.00000000
A0-adamw,1111222233334444,1830,0.00223330,0.00572153,1.00000000,1.00000000
A0-adamw,1111222233334444,1840,0.00209236,0.00545463,1.00000000,1.00000000
A0-adamw,1111222233334444,1850,0.00205356,0.00507083,1.00000000,1.00000000
A0-adamw,1111222233334444,1860,0.00202343,0.00501529,1.00000000,1.00000000
A0-adamw,1111222233334444,1870,0.00198468,0.00519057,1.00000000,1.00000000
A0-adamw,1111222233334444,1880,0.00198663,0.00515316,1.00000000,1.00000000
A0-adamw,1111222233334444,1890,0.00195782,0.00502033,1.00000000,1.00000000
A0-adamw,1111222233334444,1900,0.00190803,0.00495576,1.00000000,1.00000000
A0-adamw,1111222233334444,1910,0.00192432,0.00508298,1.00000000,1.00000000
A0-adamw,1111222233334444,1920,0.00197339,0.00511100,1.00000000,1.00000000
A0-adamw,1111222233334444,1930,0.00191126,0.00493734,1.00000000,1.00000000
A0-adamw,1111222233334444,1940,0.00180045,0.00503199,1.00000000,1.00000000
A0-adamw,1111222233334444,1950,0.00185329,0.00514568,1.00000000,1.00000000
A0-adamw,1111222233334444,1960,0.00177849,0.00466699,1.00000000,1.00000000
A0-adamw,1111222233334444,1970,0.00180376,0.00472779,1.00000000,1.00000000
A0-adamw,1111222233334444,1980,0.00178285,0.00445501,1.00000000,1.00000000
A0-adamw,1111222233334444,1990,0.00174393,0.00423379,1.00000000,1.00000000
A0-adamw,1111222233334444,2000,0.00170868,0.00415494,1.00000000,1.00000000
A0-adamw,1111222233334444,2010,0.00171292,0.00427992,1.00000000,1.00000000
A0-adamw,1111222233334444,2020,0.00170480,0.00439847,1.00000000,1.00000000
A0-adamw,1111222233334444,2030,0.00162706,0.00467474,1.00000000,1.00000000
A0-adamw,1111222233334444,2040,0.00171134,0.00523785,1.00000000,1.00000000
A0-adamw,1111222233334444,2050,0.00159107,0.00499775,1.00000000,1.00000000
A0-adamw,1111222233334444,2060,0.00154638,0.00476509,1.00000000,1.00000000
A0-adamw,1111222233334444,2070,0.00153452,0.00423734,1.00000000,1.00000000
A0-adamw,1111222233334444,2080,0.00152186,0.00405237,1.00000000,1.00000000
A0-adamw,1111222233334444,2090,0.00148390,0.00441843,1.00000000,1.00000000
A0-adamw,1111222233334444,2100,0.00158085,0.00491760,1.00000000,1.00000000
A0-adamw,1111222233334444,2110,0.00149975,0.00463663,1.00000000,1.00000000
A0-adamw,1111222233334444,2120,0.00148447,0.00427860,1.00000000,1.00000000
A0-adamw,1111222233334444,2130,0.00147356,0.00470305,1.00000000,1.00000000
A0-adamw,1111222233334444,2140,0.00141750,0.00482060,1.00000000,1.00000000
A0-adamw,1111222233334444,2150,0.00138502,0.00470692,1.00000000,1.00000000
A0-adamw,1111222233334444,2160,0.00137186,0.00457265,1.00000000,1.00000000
A0-adamw,1111222233334444,2170,0.00136890,0.00428597,1.00000000,1.00000000
A0-adamw,1111222233334444,2180,0.00132976,0.00445731,1.00000000,1.00000000
A0-adamw,1111222233334444,2190,0.00131277,0.00441525,1.00000000,1.00000000
A0-adamw,1111222233334444,2200,0.00129760,0.00415130,1.00000000,1.00000000
A0-adamw,1111222233334444,2210,0.00129314,0.00394726,1.00000000,1.00000000
A0-adamw,1111222233334444,2220,0.00129072,0.00425283,1.00000000,1.00000000
A0-adamw,1111222233334444,2230,0.00128937,0.00459782,1.00000000,1.00000000
A0-adamw,1111222233334444,2240,0.00125352,0.00430317,1.00000000,1.00000000
A0-adamw,1111222233334444,2250,0.00123895,0.00406066,1.00000000,1.00000000
A0-adamw,1111222233334444,2260,0.00124063,0.00425608,1.00000000,1.00000000
A0-adamw,1111222233334444,2270,0.00120309,0.00419131,1.00000000,1.00000000
A0-adamw,1111222233334444,2280,0.00120474,0.00438397,1.00000000,1.00000000
A0-adamw,1111222233334444,2290,0.00117854,0.00401574,1.00000000,1.00000000
A0-adamw,1111222233334444,2300,0.00116984,0.00424514,1.00000000,1.00000000
A0-adamw,1111222233334444,2310,0.00115919,0.00441269,1.00000000,1.00000000
A0-adamw,1111222233334444,2320,0.00118857,0.00444805,1.00000000,1.00000000
A0-adamw,1111222233334444,2330,0.00114397,0.00376593,1.00000000,1.00000000
A0-adamw,1111222233334444,2340,0.00113208,0.00333505,1.00000000,1.00000000
A0-adamw,1111222233334444,2350,0.00113111,0.00316167,1.00000000,1.00000000
A0-adamw,1111222233334444,2360,0.00110428,0.00321050,1.00000000,1.00000000
A0-adamw,1111222233334444,2370,0.00108074,0.00324055,1.00000000,1.00000000
A0-adamw,1111222233334444,2380,0.00109824,0.00320827,1.00000000,1.00000000
A0-adamw,1111222233334444,2390,0.00112813,0.00315917,1.00000000,1.00000000
A0-adamw,1111222233334444,2400,0.00104151,0.00328786,1.00000000,1.00000000
A0-adamw,1111222233334444,2410,0.00121903,0.00422597,1.00000000,1.00000000
A0-adamw,1111222233334444,2420,0.00106158,0.00421272,1.00000000,1.00000000
A0-adamw,1111222233334444,2430,0.00102262,0.00438317,1.00000000,1.00000000
A0-adamw,1111222233334444,2440,0.00101267,0.00419568,1.00000000,1.00000000
A0-adamw,1111222233334444,2450,0.00099332,0.00398591,1.00000000,1.00000000
A0-adamw,1111222233334444,2460,0.00098474,0.00396023,1.00000000,1.00000000
A0-adamw,1111222233334444,2470,0.00100411,0.00405902,1.00000000,1.00000000
A0-adamw,1111222233334444,2480,0.00099741,0.00427218,1.00000000,1.00000000
A0-adamw,1111222233334444,2490,0.00102973,0.00422840,1.00000000,1.00000000
A0-adamw,1111222233334444,2500,0.00099723,0.00365674,1.00000000,1.00000000
A0-adamw,1111222233334444,2510,0.00093928,0.00360045,1.00000000,1.00000000
A0-adamw,1111222233334444,2520,0.00090332,0.00337546,1.00000000,1.00000000
A0-adamw,1111222233334444,2530,0.00089286,0.00319851,1.00000000,1.00000000
A0-adamw,1111222233334444,2540,0.00092406,0.00321917,1.00000000,1.00000000
A0-adamw,1111222233334444,2550,0.00089377,0.00339687,1.00000000,1.00000000
A0-adamw,1111222233334444,2560,0.00088050,0.00345155,1.00000000,1.00000000
A0-adamw,1111222233334444,2570,0.00090852,0.00330853,1.00000000,1.00000000
A0-adamw,1111222233334444,2580,0.00088030,0.00318521,1.00000000,1.00000000
A0-adamw,1111222233334444,2590,0.00086033,0.00290151,1.00000000,1.00000000
A0-adamw,1111222233334444,2600,0.00085699,0.00270101,1.00000000,1.00000000
A0-adamw,1111222233334444,2610,0.00083830,0.00291220,1.00000000,1.00000000
A0-adamw,1111222233334444,2620,0.00082103,0.00293946,1.00000000,1.00000000
A0-adamw,1111222233334444,2630,0.00080735,0.00294400,1.00000000,1.00000000
A0-adamw,1111222233334444,2640,0.00080224,0.00294569,1.00000000,1.00000000
A0-adamw,1111222233334444,2650,0.00080641,0.00292573,1.00000000,1.00000000
A0-adamw,1111222233334444,2660,0.00079871,0.00285601,1.00000000,1.00000000
A0-adamw,1111222233334444,2670,0.00078244,0.00289756,1.00000000,1.00000000
A0-adamw,1111222233334444,2680,0.00077004,0.00301436,1.00000000,1.00000000
A0-adamw,1111222233334444,2690,0.00075544,0.00290222,1.00000000,1.00000000
A0-adamw,1111222233334444,2700,0.00075302,0.00299866,1.00000000,1.00000000
A0-adamw,1111222233334444,2710,0.00074043,0.00308966,1.00000000,1.00000000
A0-adamw,1111222233334444,2720,0.00073577,0.00304105,1.00000000,1.00000000
A0-adamw,1111222233334444,2730,0.00072849,0.00320693,1.00000000,1.00000000
A0-adamw,1111222233334444,2740,0.00072518,0.00331329,1.00000000,1.00000000
A0-adamw,1111222233334444,2750,0.00072063,0.00331372,1.00000000,1.00000000
A0-adamw,1111222233334444,2760,0.00071976,0.00336701,1.00000000,1.00000000
A0-adamw,1111222233334444,2770,0.00071104,0.00303848,1.00000000,1.00000000
A0-adamw,1111222233334444,2780,0.00070178,0.00266911,1.00000000,1.00000000
A0-adamw,1111222233334444,2790,0.00070139,0.00264178,1.00000000,1.00000000
A0-adamw,1111222233334444,2800,0.00067291,0.00275810,1.00000000,1.00000000
A0-adamw,1111222233334444,2810,0.00068694,0.00284210,1.00000000,1.00000000
A0-adamw,1111222233334444,2820,0.00066842,0.00271449,1.00000000,1.00000000
A0-adamw,1111222233334444,2830,0.00067701,0.00285626,1.00000000,1.00000000
A0-adamw,1111222233334444,2840,0.00066983,0.00295832,1.00000000,1.00000000
A0-adamw,1111222233334444,2850,0.00064338,0.00264904,1.00000000,1.00000000
A0-adamw,1111222233334444,2860,0.00063427,0.00246001,1.00000000,1.00000000
A0-adamw,1111222233334444,2870,0.00063042,0.00239517,1.00000000,1.00000000
A0-adamw,1111222233334444,2880,0.00062104,0.00243145,1.00000000,1.00000000
A0-adamw,1111222233334444,2890,0.00061454,0.00239530,1.00000000,1.00000000
A0-adamw,1111222233334444,2900,0.00060953,0.00238946,1.00000000,1.00000000
A0-adamw,1111222233334444,2910,0.00060291,0.00253698,1.00000000,1.00000000
A0-adamw,1111222233334444,2920,0.00059727,0.00254259,1.00000000,1.00000000
A0-adamw,1111222233334444,2930,0.00059285,0.00241580,1.00000000,1.00000000
A0-adamw,1111222233334444,2940,0.00058523,0.00249281,1.00000000,1.00000000
A0-adamw,1111222233334444,2950,0.00057633,0.00249061,1.00000000,1.00000000
A0-adamw,1111222233334444,2960,0.00057245,0.00237399,1.00000000,1.00000000
A0-adamw,1111222233334444,2970,0.00056804,0.00228315,1.00000000,1.00000000
A0-adamw,1111222233334444,2980,0.00056095,0.00247243,1.00000000,1.00000000
A0-adamw,1111222233334444,2990,0.00055570,0.00245795,1.00000000,1.00000000
A0-adamw,1111222233334444,2999,0.00055473,0.00223807,1.00000000,1.00000000
A1-sign,2b7e151628aed2a6,0,1.10605323,1.10577965,0.33333334,0.33333334
A1-sign,2b7e151628aed2a6,10,1.08812785,1.08868873,0.33333334,0.33333334
A1-sign,2b7e151628aed2a6,20,1.04362810,1.04671812,0.39583334,0.39583334
A1-sign,2b7e151628aed2a6,30,0.97317988,0.97988725,0.46875000,0.45833334
A1-sign,2b7e151628aed2a6,40,0.91444874,0.92369390,0.48958334,0.47916666
A1-sign,2b7e151628aed2a6,50,0.85207707,0.86430836,0.51041669,0.50000000
A1-sign,2b7e151628aed2a6,60,0.79483795,0.81607944,0.54166669,0.54166669
A1-sign,2b7e151628aed2a6,70,0.80627275,0.82705098,0.54166669,0.52083331
A1-sign,2b7e151628aed2a6,80,0.77028137,0.80108565,0.58333331,0.58333331
A1-sign,2b7e151628aed2a6,90,0.75072962,0.77436000,0.56250000,0.54166669
A1-sign,2b7e151628aed2a6,100,0.74346489,0.76803511,0.58333331,0.58333331
A1-sign,2b7e151628aed2a6,110,0.78140330,0.82516342,0.58333331,0.58333331
A1-sign,2b7e151628aed2a6,120,0.73136568,0.77530479,0.64583331,0.62500000
A1-sign,2b7e151628aed2a6,130,0.71493667,0.76357943,0.66666669,0.64583331
A1-sign,2b7e151628aed2a6,140,0.63058501,0.65817642,0.60416669,0.56250000
A1-sign,2b7e151628aed2a6,150,0.67699146,0.70505291,0.61458331,0.60416669
A1-sign,2b7e151628aed2a6,160,0.63723385,0.67132854,0.68750000,0.66666669
A1-sign,2b7e151628aed2a6,170,0.59256822,0.62216777,0.65625000,0.64583331
A1-sign,2b7e151628aed2a6,180,0.59200293,0.62373620,0.68750000,0.64583331
A1-sign,2b7e151628aed2a6,190,0.57080656,0.59887975,0.68750000,0.68750000
A1-sign,2b7e151628aed2a6,200,0.55955380,0.59904724,0.78125000,0.75000000
A1-sign,2b7e151628aed2a6,210,0.49879465,0.52932161,0.75000000,0.72916669
A1-sign,2b7e151628aed2a6,220,0.49182224,0.51546246,0.71875000,0.70833331
A1-sign,2b7e151628aed2a6,230,0.48313367,0.52262229,0.80208331,0.79166669
A1-sign,2b7e151628aed2a6,240,0.48937795,0.52880782,0.75000000,0.70833331
A1-sign,2b7e151628aed2a6,250,0.45048425,0.49138972,0.82291669,0.81250000
A1-sign,2b7e151628aed2a6,260,0.43541285,0.48446572,0.83333331,0.81250000
A1-sign,2b7e151628aed2a6,270,0.41444102,0.46424952,0.86458331,0.83333331
A1-sign,2b7e151628aed2a6,280,0.38946009,0.43611225,0.79166669,0.77083331
A1-sign,2b7e151628aed2a6,290,0.39611849,0.45830652,0.83333331,0.79166669
A1-sign,2b7e151628aed2a6,300,0.38489413,0.44197503,0.86458331,0.85416669
A1-sign,2b7e151628aed2a6,310,0.46578637,0.53021771,0.84375000,0.81250000
A1-sign,2b7e151628aed2a6,320,0.53261518,0.59477407,0.78125000,0.77083331
A1-sign,2b7e151628aed2a6,330,0.33569506,0.37713459,0.85416669,0.83333331
A1-sign,2b7e151628aed2a6,340,0.42086223,0.45771137,0.76041669,0.75000000
A1-sign,2b7e151628aed2a6,350,0.34984115,0.37533092,0.82291669,0.83333331
A1-sign,2b7e151628aed2a6,360,0.44521204,0.48402181,0.82291669,0.79166669
A1-sign,2b7e151628aed2a6,370,0.50194508,0.56251073,0.79166669,0.77083331
A1-sign,2b7e151628aed2a6,380,0.39259157,0.44915608,0.83333331,0.85416669
A1-sign,2b7e151628aed2a6,390,0.35878685,0.41028163,0.87500000,0.89583331
A1-sign,2b7e151628aed2a6,400,0.32637134,0.37732208,0.89583331,0.85416669
A1-sign,2b7e151628aed2a6,410,0.30403867,0.35068145,0.88541669,0.89583331
A1-sign,2b7e151628aed2a6,420,0.33128759,0.37755072,0.87500000,0.89583331
A1-sign,2b7e151628aed2a6,430,0.42304346,0.49302331,0.79166669,0.79166669
