seed,snapshot_step,control_slot,path_source,future_step,horizon,event,left_parameter,right_parameter,program_len,left_delta,right_delta,gap_before,gap_after,cumulative_mixed,replayed,invalid_step
2b7e151628aed2a6,2400,1,selected,9,10,program,4,15,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,10,11,program,6,15,2,0.010000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,11,12,program,8,15,2,0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,12,13,program,12,13,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,13,14,program,13,14,2,0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,14,15,program,96,56,2,-0.020000000,0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,15,16,program,93,61,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,16,17,program,15,18,2,-0.020000000,0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,17,18,program,13,22,2,0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,18,19,program,14,23,2,0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,19,20,program,0,39,2,0.020000000,-0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,20,21,program,18,23,2,0.010000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,21,22,program,14,29,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,22,23,program,22,23,2,0.020000000,-0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,23,24,program,22,25,2,0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,24,25,program,23,26,2,0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,25,26,program,116,58,2,0.010000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,26,27,program,118,58,2,0.010000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,27,28,program,4,51,2,-0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,28,29,program,14,43,2,0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,29,30,program,14,45,2,0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,30,31,program,22,39,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,31,32,program,22,41,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,32,33,program,14,51,2,0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,33,34,program,5,62,2,-0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,34,35,program,22,47,2,0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,35,36,program,13,58,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,36,37,program,15,58,2,-0.020000000,-0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,37,38,program,15,60,2,-0.020000000,0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,38,39,program,15,62,2,-0.020000000,-0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,39,40,program,15,64,2,-0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,40,41,program,14,67,2,-0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,41,42,program,15,68,2,0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,42,43,program,13,72,2,-0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,43,44,program,15,72,2,0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,44,45,program,23,66,2,0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,45,46,program,14,77,2,-0.020000000,0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,46,47,program,14,79,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,47,48,program,14,81,2,-0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,48,49,program,13,84,2,0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,49,50,program,13,86,2,0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,50,51,program,22,79,2,-0.020000000,0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,51,52,program,13,90,2,0.020000000,-0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,52,53,program,13,92,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,53,54,program,15,92,2,0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,54,55,program,15,94,2,0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,55,56,program,13,98,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,56,57,program,14,99,2,0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,57,58,program,14,101,2,0.020000000,0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,58,59,program,14,103,2,0.010000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,59,60,program,18,101,2,-0.020000000,0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,60,61,program,16,105,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,61,62,program,16,107,2,-0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,62,63,program,23,102,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,selected,63,64,program,16,111,2,-0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,0,1,initial,-1,-1,0,0,0,0.000000000000e0,0.000000000000e0,0,true,0
2b7e151628aed2a6,2400,1,matched_control,1,2,program,114,12,2,-0.010000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,2,3,program,107,21,2,0.000000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,3,4,program,119,11,2,0.000000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,4,5,program,92,40,2,0.020000000,0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,5,6,program,75,59,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,6,7,program,119,17,2,0.000000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,7,8,program,3,12,2,-0.020000000,0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,8,9,program,2,15,2,0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,9,10,program,4,15,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,10,11,program,6,15,2,0.010000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,11,12,program,8,15,2,0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,12,13,program,12,13,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,13,14,program,13,14,2,0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,14,15,program,96,56,2,-0.020000000,0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,15,16,program,93,61,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,16,17,program,15,18,2,-0.020000000,0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,17,18,program,13,22,2,0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,18,19,program,14,23,2,0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,19,20,program,0,39,2,0.020000000,-0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,20,21,program,18,23,2,0.010000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,21,22,program,14,29,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,22,23,program,22,23,2,0.020000000,-0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,23,24,program,22,25,2,0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,24,25,program,23,26,2,0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,25,26,program,116,58,2,0.010000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,26,27,program,118,58,2,0.010000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,27,28,program,4,51,2,-0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,28,29,program,14,43,2,0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,29,30,program,14,45,2,0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,30,31,program,22,39,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,31,32,program,22,41,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,32,33,program,14,51,2,0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,33,34,program,5,62,2,-0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,34,35,program,22,47,2,0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,35,36,program,13,58,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,36,37,program,15,58,2,-0.020000000,-0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,37,38,program,15,60,2,-0.020000000,0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,38,39,program,15,62,2,-0.020000000,-0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,39,40,program,15,64,2,-0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,40,41,program,14,67,2,-0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,41,42,program,15,68,2,0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,42,43,program,13,72,2,-0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,43,44,program,15,72,2,0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,44,45,program,23,66,2,0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,45,46,program,14,77,2,-0.020000000,0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,46,47,program,14,79,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,47,48,program,14,81,2,-0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,48,49,program,13,84,2,0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,49,50,program,13,86,2,0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,50,51,program,22,79,2,-0.020000000,0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,51,52,program,13,90,2,0.020000000,-0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,52,53,program,13,92,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,53,54,program,15,92,2,0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,54,55,program,15,94,2,0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,55,56,program,13,98,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,56,57,program,14,99,2,0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,57,58,program,14,101,2,0.020000000,0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,58,59,program,14,103,2,0.010000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,59,60,program,18,101,2,-0.020000000,0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,60,61,program,16,105,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,61,62,program,16,107,2,-0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,62,63,program,23,102,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,2400,1,matched_control,63,64,program,16,111,2,-0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
2b7e151628aed2a6,4200,0,selected,0,1,initial,-1,-1,0,0,0,-2.384185791016e-6,-2.384185791016e-6,0,true,0
2b7e151628aed2a6,4200,0,selected,1,2,program,79,80,2,-0.020000000,0.000000000,-2.384185791016e-6,-2.384185791016e-6,0.000000000000e0,true,0
2b7e151628aed2a6,4200,0,selected,2,3,program,58,103,2,0.020000000,0.000000000,-2.384185791016e-6,-2.288818359375e-5,-2.050399780273e-5,true,0
2b7e151628aed2a6,4200,0,selected,3,4,program,22,18,2,-0.010000000,-0.020000000,-2.288818359375e-5,-8.219480514526e-5,-7.981061935425e-5,true,0
2b7e151628aed2a6,4200,0,selected,4,5,program,42,0,2,0.020000000,-0.020000000,-8.219480514526e-5,-8.061528205872e-5,-7.823109626770e-5,true,0
2b7e151628aed2a6,4200,0,selected,5,6,program,44,0,2,0.020000000,-0.020000000,-8.061528205872e-5,-8.082389831543e-5,-7.843971252441e-5,true,0
2b7e151628aed2a6,4200,0,selected,6,7,program,46,0,2,-0.020000000,-0.020000000,-8.082389831543e-5,-8.130073547363e-5,-7.891654968262e-5,true,0
2b7e151628aed2a6,4200,0,selected,7,8,program,25,23,2,0.020000000,0.020000000,-8.130073547363e-5,-8.535385131836e-5,-8.296966552734e-5,true,0
2b7e151628aed2a6,4200,0,selected,8,9,program,50,0,2,0.000000000,0.020000000,-8.535385131836e-5,-8.526444435120e-5,-8.288025856018e-5,true,0
2b7e151628aed2a6,4200,0,selected,9,10,program,81,94,2,0.000000000,-0.020000000,-8.526444435120e-5,-1.216828823090e-4,-1.192986965179e-4,true,0
2b7e151628aed2a6,4200,0,selected,10,11,program,88,89,2,0.020000000,-0.020000000,-1.216828823090e-4,-1.478493213654e-4,-1.454651355743e-4,true,0
2b7e151628aed2a6,4200,0,selected,11,12,program,89,90,2,-0.020000000,0.020000000,-1.478493213654e-4,-1.588463783264e-4,-1.564621925354e-4,true,0
2b7e151628aed2a6,4200,0,selected,12,13,program,43,15,2,0.020000000,0.020000000,-1.588463783264e-4,-1.600384712219e-4,-1.576542854309e-4,true,0
2b7e151628aed2a6,4200,0,selected,13,14,program,37,23,2,0.010000000,0.020000000,-1.600384712219e-4,-1.591742038727e-4,-1.567900180817e-4,true,0
2b7e151628aed2a6,4200,0,selected,14,15,program,58,4,2,0.020000000,0.020000000,-1.591742038727e-4,-1.942217350006e-4,-1.918375492096e-4,true,0
2b7e151628aed2a6,4200,0,selected,15,16,program,60,4,2,-0.010000000,0.020000000,-1.942217350006e-4,-2.076625823975e-4,-2.052783966064e-4,true,0
2b7e151628aed2a6,4200,0,selected,16,17,program,43,23,2,-0.010000000,-0.020000000,-2.076625823975e-4,-2.081394195557e-4,-2.057552337646e-4,true,0
2b7e151628aed2a6,4200,0,selected,17,18,program,45,23,2,-0.020000000,-0.020000000,-2.081394195557e-4,-2.087056636810e-4,-2.063214778900e-4,true,0
2b7e151628aed2a6,4200,0,selected,18,19,program,58,12,2,-0.020000000,-0.020000000,-2.087056636810e-4,-1.723766326904e-4,-1.699924468994e-4,true,0
2b7e151628aed2a6,4200,0,selected,19,20,program,56,16,2,0.005000000,0.020000000,-1.723766326904e-4,-1.723766326904e-4,-1.699924468994e-4,true,0
2b7e151628aed2a6,4200,0,selected,20,21,program,60,14,2,-0.020000000,0.020000000,-1.723766326904e-4,-1.672208309174e-4,-1.648366451263e-4,true,0
2b7e151628aed2a6,4200,0,selected,21,22,program,53,23,2,0.000000000,0.020000000,-1.672208309174e-4,-1.665651798248e-4,-1.641809940338e-4,true,0
2b7e151628aed2a6,4200,0,selected,22,23,program,55,23,2,0.000000000,0.020000000,-1.665651798248e-4,-1.657605171204e-4,-1.633763313293e-4,true,0
2b7e151628aed2a6,4200,0,selected,23,24,program,57,23,2,-0.020000000,0.020000000,-1.657605171204e-4,-1.554489135742e-4,-1.530647277832e-4,true,0
2b7e151628aed2a6,4200,0,selected,24,25,program,59,23,2,0.020000000,-0.020000000,-1.554489135742e-4,-1.690983772278e-4,-1.667141914368e-4,true,0
2b7e151628aed2a6,4200,0,selected,25,26,program,63,21,2,0.020000000,0.020000000,-1.690983772278e-4,-1.690983772278e-4,-1.667141914368e-4,true,0
2b7e151628aed2a6,4200,0,selected,26,27,program,63,23,2,0.020000000,-0.020000000,-1.690983772278e-4,-1.699924468994e-4,-1.676082611084e-4,true,0
2b7e151628aed2a6,4200,0,selected,27,28,program,63,25,2,0.020000000,0.020000000,-1.699924468994e-4,-1.749098300934e-4,-1.725256443024e-4,true,0
2b7e151628aed2a6,4200,0,selected,28,29,program,69,21,2,-0.020000000,-0.020000000,-1.749098300934e-4,-1.749992370605e-4,-1.726150512695e-4,true,0
2b7e151628aed2a6,4200,0,selected,29,30,program,71,21,2,0.020000000,-0.020000000,-1.749992370605e-4,-1.749098300934e-4,-1.725256443024e-4,true,0
2b7e151628aed2a6,4200,0,selected,30,31,program,73,21,2,-0.020000000,-0.020000000,-1.749098300934e-4,-1.856684684753e-4,-1.832842826843e-4,true,0
2b7e151628aed2a6,4200,0,selected,31,32,program,75,21,2,-0.020000000,-0.020000000,-1.856684684753e-4,-1.981258392334e-4,-1.957416534424e-4,true,0
2b7e151628aed2a6,4200,0,selected,32,33,program,75,23,2,-0.010000000,0.020000000,-1.981258392334e-4,-2.048015594482e-4,-2.024173736572e-4,true,0
2b7e151628aed2a6,4200,0,selected,33,34,program,94,6,2,0.020000000,0.020000000,-2.048015594482e-4,-1.672804355621e-4,-1.648962497711e-4,true,0
2b7e151628aed2a6,4200,0,selected,34,35,program,92,10,2,-0.020000000,0.020000000,-1.672804355621e-4,-1.168251037598e-4,-1.144409179688e-4,true,0
2b7e151628aed2a6,4200,0,selected,35,36,program,94,10,2,0.020000000,0.020000000,-1.168251037598e-4,-7.981061935425e-5,-7.742643356323e-5,true,0
2b7e151628aed2a6,4200,0,selected,36,37,program,79,27,2,0.020000000,-0.010000000,-7.981061935425e-5,-7.703900337219e-5,-7.465481758118e-5,true,0
2b7e151628aed2a6,4200,0,selected,37,38,program,79,29,2,0.020000000,0.010000000,-7.703900337219e-5,-7.700920104980e-5,-7.462501525879e-5,true,0
2b7e151628aed2a6,4200,0,selected,38,39,program,98,12,2,0.020000000,-0.020000000,-7.700920104980e-5,-5.555152893066e-5,-5.316734313965e-5,true,0
2b7e151628aed2a6,4200,0,selected,39,40,program,100,12,2,0.010000000,-0.020000000,-5.555152893066e-5,-2.583861351013e-5,-2.345442771912e-5,true,0
2b7e151628aed2a6,4200,0,selected,40,41,program,97,17,2,-0.020000000,-0.020000000,-2.583861351013e-5,-3.489851951599e-5,-3.251433372498e-5,true,0
2b7e151628aed2a6,4200,0,selected,41,42,program,59,57,2,-0.020000000,-0.020000000,-3.489851951599e-5,-1.353025436401e-5,-1.114606857300e-5,true,0
2b7e151628aed2a6,4200,0,selected,42,43,program,101,17,2,-0.010000000,-0.020000000,-1.353025436401e-5,1.376867294312e-5,1.615285873413e-5,true,0
2b7e151628aed2a6,4200,0,selected,43,44,program,103,17,2,0.000000000,-0.020000000,1.376867294312e-5,4.184246063232e-5,4.422664642334e-5,true,0
2b7e151628aed2a6,4200,0,selected,44,45,program,99,23,2,0.000000000,-0.020000000,4.184246063232e-5,4.106760025024e-5,4.345178604126e-5,true,0
2b7e151628aed2a6,4200,0,selected,45,46,program,101,23,2,-0.020000000,-0.020000000,4.106760025024e-5,3.820657730103e-5,4.059076309204e-5,true,0
2b7e151628aed2a6,4200,0,selected,46,47,program,103,23,2,0.000000000,-0.020000000,3.820657730103e-5,3.668665885925e-5,3.907084465027e-5,true,0
2b7e151628aed2a6,4200,0,selected,47,48,program,105,23,2,0.020000000,-0.020000000,3.668665885925e-5,4.917383193970e-6,7.301568984985e-6,true,0
2b7e151628aed2a6,4200,0,selected,48,49,program,102,28,2,-0.020000000,-0.010000000,4.917383193970e-6,-3.680586814880e-5,-3.442168235779e-5,true,0
2b7e151628aed2a6,4200,0,selected,49,50,program,102,30,2,-0.020000000,-0.010000000,-3.680586814880e-5,-6.961822509766e-5,-6.723403930664e-5,true,0
2b7e151628aed2a6,4200,0,selected,50,51,program,102,32,2,-0.020000000,0.010000000,-6.961822509766e-5,-1.105666160583e-4,-1.081824302673e-4,true,0
2b7e151628aed2a6,4200,0,selected,51,52,program,102,34,2,-0.020000000,0.020000000,-1.105666160583e-4,-1.502037048340e-4,-1.478195190430e-4,true,0
2b7e151628aed2a6,4200,0,selected,52,53,program,1,14,2,-0.020000000,-0.020000000,-1.502037048340e-4,-1.502931118011e-4,-1.479089260101e-4,true,0
2b7e151628aed2a6,4200,0,selected,53,54,program,1,16,2,-0.020000000,-0.020000000,-1.502931118011e-4,-1.502931118011e-4,-1.479089260101e-4,true,0
2b7e151628aed2a6,4200,0,selected,54,55,program,5,14,2,0.020000000,-0.020000000,-1.502931118011e-4,-1.589953899384e-4,-1.566112041473e-4,true,0
2b7e151628aed2a6,4200,0,selected,55,56,program,5,16,2,0.020000000,-0.020000000,-1.589953899384e-4,-1.676976680756e-4,-1.653134822845e-4,true,0
2b7e151628aed2a6,4200,0,selected,56,57,program,2,21,2,-0.020000000,0.020000000,-1.676976680756e-4,-1.623332500458e-4,-1.599490642548e-4,true,0
2b7e151628aed2a6,4200,0,selected,57,58,program,12,13,2,0.020000000,-0.020000000,-1.623332500458e-4,-1.296103000641e-4,-1.272261142731e-4,true,0
