arm,seed,step,train_loss,validation_loss,train_accuracy,validation_accuracy
D3-same-m8,1111222233334444,60,1.07127655,1.07132959,0.44791666,0.45833334
D3-same-m8,1111222233334444,70,1.04006708,1.04094303,0.47916666,0.47916666
D3-same-m8,1111222233334444,80,1.03577387,1.03721821,0.45833334,0.45833334
D3-same-m8,1111222233334444,90,1.01912224,1.02087986,0.48958334,0.47916666
D3-same-m8,1111222233334444,100,0.98929709,0.99218249,0.56250000,0.56250000
D3-same-m8,1111222233334444,110,0.99379015,0.99786407,0.44791666,0.47916666
D3-same-m8,1111222233334444,120,0.94497567,0.94940472,0.57291669,0.54166669
D3-same-m8,1111222233334444,130,0.92902535,0.93534660,0.54166669,0.52083331
D3-same-m8,1111222233334444,140,0.90680581,0.91301733,0.52083331,0.52083331
D3-same-m8,1111222233334444,150,0.87984961,0.88647509,0.53125000,0.52083331
D3-same-m8,1111222233334444,160,0.87112910,0.87836570,0.51041669,0.52083331
D3-same-m8,1111222233334444,170,0.82582068,0.83648604,0.52083331,0.52083331
D3-same-m8,1111222233334444,180,0.82168478,0.83416444,0.56250000,0.52083331
D3-same-m8,1111222233334444,190,0.79178905,0.80662107,0.54166669,0.56250000
D3-same-m8,1111222233334444,200,0.78358203,0.79767960,0.53125000,0.54166669
D3-same-m8,1111222233334444,210,0.76890153,0.78312588,0.56250000,0.50000000
D3-same-m8,1111222233334444,220,0.78581023,0.80144089,0.58333331,0.58333331
D3-same-m8,1111222233334444,230,0.76368409,0.78295916,0.61458331,0.60416669
D3-same-m8,1111222233334444,240,0.76118904,0.78113562,0.54166669,0.50000000
D3-same-m8,1111222233334444,250,0.76670069,0.78855008,0.62500000,0.60416669
D3-same-m8,1111222233334444,260,0.73875070,0.75627083,0.58333331,0.56250000
D3-same-m8,1111222233334444,270,0.71903992,0.74045712,0.59375000,0.56250000
D3-same-m8,1111222233334444,280,0.71870619,0.74239635,0.58333331,0.56250000
D3-same-m8,1111222233334444,290,0.72345191,0.74387598,0.57291669,0.52083331
D3-same-m8,1111222233334444,300,0.71041065,0.73486441,0.61458331,0.60416669
D3-same-m8,1111222233334444,310,0.69239450,0.71655363,0.60416669,0.62500000
D3-same-m8,1111222233334444,320,0.73150229,0.76002008,0.64583331,0.62500000
D3-same-m8,1111222233334444,330,0.70435959,0.73089916,0.58333331,0.54166669
D3-same-m8,1111222233334444,340,0.69232011,0.71190733,0.58333331,0.56250000
D3-same-m8,1111222233334444,350,0.69429135,0.71559024,0.60416669,0.64583331
D3-same-m8,1111222233334444,360,0.71326083,0.73475271,0.56250000,0.54166669
D3-same-m8,1111222233334444,370,0.67112374,0.69073015,0.58333331,0.58333331
D3-same-m8,1111222233334444,380,0.70725393,0.72373056,0.55208331,0.56250000
D3-same-m8,1111222233334444,390,0.67652494,0.69383889,0.59375000,0.60416669
D3-same-m8,1111222233334444,400,0.67016679,0.69029504,0.57291669,0.58333331
D3-same-m8,1111222233334444,410,0.66354972,0.68198949,0.59375000,0.58333331
D3-same-m8,1111222233334444,420,0.69751364,0.71757931,0.66666669,0.64583331
D3-same-m8,1111222233334444,430,0.66671449,0.68251705,0.61458331,0.56250000
D3-same-m8,1111222233334444,440,0.64479631,0.67259687,0.61458331,0.58333331
D3-same-m8,1111222233334444,450,0.65038604,0.67762166,0.63541669,0.60416669
D3-same-m8,1111222233334444,460,0.63970762,0.66699523,0.70833331,0.66666669
D3-same-m8,1111222233334444,470,0.62858516,0.65436214,0.67708331,0.66666669
D3-same-m8,1111222233334444,480,0.66524136,0.70292759,0.63541669,0.58333331
D3-same-m8,1111222233334444,490,0.63442713,0.67013574,0.65625000,0.66666669
D3-same-m8,1111222233334444,500,0.64278215,0.67930943,0.65625000,0.64583331
D3-same-m8,1111222233334444,510,0.63837391,0.66981196,0.65625000,0.62500000
D3-same-m8,1111222233334444,520,0.62271601,0.65234876,0.65625000,0.62500000
D3-same-m8,1111222233334444,530,0.61404544,0.64042717,0.66666669,0.64583331
D3-same-m8,1111222233334444,540,0.61035937,0.63524455,0.65625000,0.64583331
D3-same-m8,1111222233334444,550,0.61645997,0.63859713,0.63541669,0.62500000
D3-same-m8,1111222233334444,560,0.61007679,0.63407940,0.66666669,0.62500000
D3-same-m8,1111222233334444,570,0.61466163,0.64205194,0.65625000,0.62500000
D3-same-m8,1111222233334444,580,0.65403819,0.67699331,0.75000000,0.75000000
D3-same-m8,1111222233334444,590,0.59588307,0.62056798,0.70833331,0.72916669
D3-same-m8,1111222233334444,599,0.59331346,0.61734390,0.70833331,0.70833331
D4-independent-m1,2b7e151628aed2a6,0,1.11125708,1.11100912,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,10,1.10879409,1.10863805,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,20,1.10811985,1.10795176,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,30,1.10419047,1.10402596,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,40,1.10270536,1.10256994,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,50,1.10039020,1.10029566,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,60,1.09908640,1.09901321,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,70,1.09837759,1.09830475,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,80,1.09758484,1.09753919,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,90,1.09726083,1.09723508,0.48958334,0.47916666
D4-independent-m1,2b7e151628aed2a6,100,1.09706676,1.09708512,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,110,1.09681118,1.09684336,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,120,1.09610236,1.09616625,0.47916666,0.47916666
D4-independent-m1,2b7e151628aed2a6,130,1.09487236,1.09498215,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,140,1.09330010,1.09342849,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,150,1.09275949,1.09290063,0.43750000,0.43750000
D4-independent-m1,2b7e151628aed2a6,160,1.09223092,1.09237671,0.41666666,0.43750000
D4-independent-m1,2b7e151628aed2a6,170,1.09233737,1.09249139,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,180,1.09164178,1.09184277,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,190,1.09129584,1.09151983,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,200,1.08981943,1.09005260,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,210,1.08803189,1.08830893,0.45833334,0.47916666
D4-independent-m1,2b7e151628aed2a6,220,1.08738422,1.08768892,0.51041669,0.52083331
D4-independent-m1,2b7e151628aed2a6,230,1.08597219,1.08636487,0.45833334,0.47916666
D4-independent-m1,2b7e151628aed2a6,240,1.08455217,1.08497059,0.50000000,0.47916666
D4-independent-m1,2b7e151628aed2a6,250,1.08266127,1.08311903,0.45833334,0.45833334
D4-independent-m1,2b7e151628aed2a6,260,1.08275712,1.08329403,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,270,1.08183205,1.08243024,0.33333334,0.33333334
D4-independent-m1,2b7e151628aed2a6,280,1.08003926,1.08066773,0.46875000,0.50000000
D4-independent-m1,2b7e151628aed2a6,290,1.08011687,1.08079338,0.40625000,0.41666666
D4-independent-m1,2b7e151628aed2a6,300,1.07861733,1.07932925,0.43750000,0.41666666
D4-independent-m1,2b7e151628aed2a6,310,1.07654309,1.07727706,0.48958334,0.47916666
D4-independent-m1,2b7e151628aed2a6,320,1.07523990,1.07614410,0.51041669,0.47916666
D4-independent-m1,2b7e151628aed2a6,330,1.07318473,1.07416725,0.52083331,0.54166669
D4-independent-m1,2b7e151628aed2a6,340,1.07225502,1.07325852,0.53125000,0.52083331
D4-independent-m1,2b7e151628aed2a6,350,1.07125902,1.07228291,0.51041669,0.54166669
D4-independent-m1,2b7e151628aed2a6,360,1.07050514,1.07158482,0.50000000,0.50000000
D4-independent-m1,2b7e151628aed2a6,370,1.06799579,1.06913030,0.52083331,0.52083331
D4-independent-m1,2b7e151628aed2a6,380,1.06551778,1.06676948,0.56250000,0.56250000
D4-independent-m1,2b7e151628aed2a6,390,1.06347287,1.06479585,0.50000000,0.50000000
D4-independent-m1,2b7e151628aed2a6,400,1.06168783,1.06304085,0.46875000,0.47916666
D4-independent-m1,2b7e151628aed2a6,410,1.05946076,1.06090939,0.44791666,0.45833334
D4-independent-m1,2b7e151628aed2a6,420,1.05804741,1.05952203,0.43750000,0.43750000
D4-independent-m1,2b7e151628aed2a6,430,1.05540192,1.05708671,0.47916666,0.43750000
D4-independent-m1,2b7e151628aed2a6,440,1.05275452,1.05441272,0.54166669,0.52083331
D4-independent-m1,2b7e151628aed2a6,450,1.05073977,1.05257189,0.51041669,0.47916666
D4-independent-m1,2b7e151628aed2a6,460,1.04788697,1.04989088,0.51041669,0.54166669
D4-independent-m1,2b7e151628aed2a6,470,1.04647005,1.04842412,0.53125000,0.54166669
D4-independent-m1,2b7e151628aed2a6,480,1.04292119,1.04495037,0.53125000,0.52083331
D4-independent-m1,2b7e151628aed2a6,490,1.04132283,1.04353476,0.59375000,0.56250000
D4-independent-m1,2b7e151628aed2a6,500,1.03713989,1.03939939,0.50000000,0.50000000
D4-independent-m1,2b7e151628aed2a6,510,1.03342330,1.03569853,0.57291669,0.56250000
D4-independent-m1,2b7e151628aed2a6,520,1.03043735,1.03294909,0.57291669,0.56250000
D4-independent-m1,2b7e151628aed2a6,530,1.02621067,1.02905607,0.57291669,0.54166669
D4-independent-m1,2b7e151628aed2a6,540,1.02266824,1.02571642,0.47916666,0.50000000
D4-independent-m1,2b7e151628aed2a6,550,1.01813352,1.02117312,0.52083331,0.50000000
D4-independent-m1,2b7e151628aed2a6,560,1.01440251,1.01768649,0.47916666,0.47916666
D4-independent-m1,2b7e151628aed2a6,570,1.00995255,1.01345706,0.47916666,0.45833334
D4-independent-m1,2b7e151628aed2a6,580,1.00555193,1.00903594,0.47916666,0.47916666
D4-independent-m1,2b7e151628aed2a6,590,1.00056374,1.00439417,0.54166669,0.56250000
D4-independent-m1,2b7e151628aed2a6,599,0.99696249,1.00088775,0.54166669,0.52083331
D4-independent-m1,77a19d3c4e280b51,0,1.11125708,1.11100912,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,10,1.10810733,1.10793173,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,20,1.10444725,1.10432422,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,30,1.10472333,1.10462010,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,40,1.10245073,1.10234773,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,50,1.10239279,1.10228801,0.40625000,0.39583334
D4-independent-m1,77a19d3c4e280b51,60,1.10240555,1.10229111,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,70,1.10023487,1.10017335,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,80,1.09890246,1.09891641,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,90,1.09759557,1.09762836,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,100,1.09747565,1.09756482,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,110,1.09657228,1.09667146,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,120,1.09518075,1.09531581,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,130,1.09394753,1.09411824,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,140,1.09261143,1.09289050,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,150,1.09111238,1.09142458,0.44791666,0.43750000
D4-independent-m1,77a19d3c4e280b51,160,1.09032559,1.09065855,0.46875000,0.47916666
D4-independent-m1,77a19d3c4e280b51,170,1.08961141,1.08994949,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,180,1.08787441,1.08827794,0.46875000,0.47916666
D4-independent-m1,77a19d3c4e280b51,190,1.08747375,1.08789241,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,200,1.08524454,1.08567631,0.55208331,0.52083331
D4-independent-m1,77a19d3c4e280b51,210,1.08433235,1.08480644,0.56250000,0.56250000
D4-independent-m1,77a19d3c4e280b51,220,1.08319807,1.08374989,0.47916666,0.47916666
D4-independent-m1,77a19d3c4e280b51,230,1.08189881,1.08249891,0.50000000,0.52083331
D4-independent-m1,77a19d3c4e280b51,240,1.08062923,1.08128059,0.47916666,0.47916666
D4-independent-m1,77a19d3c4e280b51,250,1.07963347,1.08032215,0.42708334,0.41666666
D4-independent-m1,77a19d3c4e280b51,260,1.07813156,1.07896245,0.47916666,0.47916666
D4-independent-m1,77a19d3c4e280b51,270,1.07647038,1.07743633,0.55208331,0.56250000
D4-independent-m1,77a19d3c4e280b51,280,1.07469106,1.07567644,0.51041669,0.50000000
D4-independent-m1,77a19d3c4e280b51,290,1.07410061,1.07510591,0.52083331,0.50000000
D4-independent-m1,77a19d3c4e280b51,300,1.07235658,1.07348311,0.47916666,0.47916666
D4-independent-m1,77a19d3c4e280b51,310,1.07067049,1.07183027,0.51041669,0.50000000
D4-independent-m1,77a19d3c4e280b51,320,1.06712592,1.06843376,0.53125000,0.52083331
D4-independent-m1,77a19d3c4e280b51,330,1.06440938,1.06567931,0.55208331,0.54166669
D4-independent-m1,77a19d3c4e280b51,340,1.06360233,1.06493151,0.41666666,0.41666666
D4-independent-m1,77a19d3c4e280b51,350,1.06390011,1.06527793,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,360,1.06252575,1.06399333,0.33333334,0.33333334
D4-independent-m1,77a19d3c4e280b51,370,1.05594552,1.05770659,0.59375000,0.56250000
D4-independent-m1,77a19d3c4e280b51,380,1.05175269,1.05377185,0.52083331,0.52083331
D4-independent-m1,77a19d3c4e280b51,390,1.05042446,1.05251122,0.60416669,0.56250000
D4-independent-m1,77a19d3c4e280b51,400,1.04681671,1.04901075,0.55208331,0.54166669
D4-independent-m1,77a19d3c4e280b51,410,1.04277480,1.04510605,0.46875000,0.50000000
D4-independent-m1,77a19d3c4e280b51,420,1.04023480,1.04264963,0.50000000,0.50000000
D4-independent-m1,77a19d3c4e280b51,430,1.03445220,1.03700507,0.47916666,0.50000000
D4-independent-m1,77a19d3c4e280b51,440,1.03083837,1.03344929,0.47916666,0.45833334
D4-independent-m1,77a19d3c4e280b51,450,1.02681077,1.02948725,0.47916666,0.47916666
D4-independent-m1,77a19d3c4e280b51,460,1.02516961,1.02793562,0.51041669,0.50000000
D4-independent-m1,77a19d3c4e280b51,470,1.02272296,1.02560604,0.51041669,0.47916666
D4-independent-m1,77a19d3c4e280b51,480,1.01663113,1.01980245,0.47916666,0.45833334
D4-independent-m1,77a19d3c4e280b51,490,1.01306641,1.01653945,0.47916666,0.45833334
D4-independent-m1,77a19d3c4e280b51,500,1.01146472,1.01511967,0.48958334,0.50000000
D4-independent-m1,77a19d3c4e280b51,510,1.00895679,1.01291966,0.48958334,0.47916666
D4-independent-m1,77a19d3c4e280b51,520,1.00677478,1.01110280,0.46875000,0.43750000
D4-independent-m1,77a19d3c4e280b51,530,1.00433743,1.00886118,0.46875000,0.45833334
D4-independent-m1,77a19d3c4e280b51,540,1.00093699,1.00553620,0.46875000,0.47916666
D4-independent-m1,77a19d3c4e280b51,550,0.99771208,1.00217187,0.47916666,0.47916666
D4-independent-m1,77a19d3c4e280b51,560,0.99497896,0.99947482,0.47916666,0.45833334
D4-independent-m1,77a19d3c4e280b51,570,0.99072665,0.99573612,0.45833334,0.45833334
D4-independent-m1,77a19d3c4e280b51,580,0.98839432,0.99340671,0.45833334,0.45833334
D4-independent-m1,77a19d3c4e280b51,590,0.98423076,0.98942918,0.47916666,0.43750000
D4-independent-m1,77a19d3c4e280b51,599,0.98133224,0.98658663,0.47916666,0.45833334
D4-independent-m1,1111222233334444,0,1.11121786,1.11096978,0.33333334,0.33333334
D4-independent-m1,1111222233334444,10,1.10857606,1.10838473,0.33333334,0.33333334
D4-independent-m1,1111222233334444,20,1.10417712,1.10399473,0.33333334,0.33333334
D4-independent-m1,1111222233334444,30,1.10111344,1.10098302,0.33333334,0.33333334
D4-independent-m1,1111222233334444,40,1.10017037,1.10007834,0.33333334,0.33333334
D4-independent-m1,1111222233334444,50,1.09936130,1.09930348,0.33333334,0.33333334
D4-independent-m1,1111222233334444,60,1.09894431,1.09889257,0.33333334,0.33333334
D4-independent-m1,1111222233334444,70,1.09763968,1.09762299,0.47916666,0.50000000
D4-independent-m1,1111222233334444,80,1.09646022,1.09648860,0.33333334,0.33333334
D4-independent-m1,1111222233334444,90,1.09699905,1.09702075,0.33333334,0.33333334
D4-independent-m1,1111222233334444,100,1.09534872,1.09537995,0.33333334,0.33333334
D4-independent-m1,1111222233334444,110,1.09655881,1.09659922,0.36458334,0.35416666
D4-independent-m1,1111222233334444,120,1.09508598,1.09512043,0.33333334,0.33333334
D4-independent-m1,1111222233334444,130,1.09222114,1.09229577,0.44791666,0.45833334
D4-independent-m1,1111222233334444,140,1.09165943,1.09176147,0.58333331,0.56250000
D4-independent-m1,1111222233334444,150,1.09199584,1.09211195,0.33333334,0.33333334
D4-independent-m1,1111222233334444,160,1.08971965,1.08986676,0.33333334,0.33333334
D4-independent-m1,1111222233334444,170,1.08923709,1.08938634,0.42708334,0.41666666
D4-independent-m1,1111222233334444,180,1.08853006,1.08872235,0.50000000,0.50000000
D4-independent-m1,1111222233334444,190,1.08746588,1.08763945,0.38541666,0.37500000
D4-independent-m1,1111222233334444,200,1.08573842,1.08604217,0.52083331,0.50000000
D4-independent-m1,1111222233334444,210,1.08397901,1.08430457,0.50000000,0.50000000
D4-independent-m1,1111222233334444,220,1.08335710,1.08367741,0.58333331,0.58333331
D4-independent-m1,1111222233334444,230,1.08154416,1.08193552,0.45833334,0.45833334
D4-independent-m1,1111222233334444,240,1.07894087,1.07944572,0.52083331,0.52083331
D4-independent-m1,1111222233334444,250,1.07781339,1.07841790,0.40625000,0.41666666
D4-independent-m1,1111222233334444,260,1.07648456,1.07708609,0.52083331,0.52083331
D4-independent-m1,1111222233334444,270,1.07477450,1.07539749,0.50000000,0.52083331
D4-independent-m1,1111222233334444,280,1.07179117,1.07255626,0.47916666,0.43750000
D4-independent-m1,1111222233334444,290,1.07197106,1.07280099,0.51041669,0.50000000
D4-independent-m1,1111222233334444,300,1.06895030,1.06985366,0.48958334,0.47916666
D4-independent-m1,1111222233334444,310,1.06718779,1.06820810,0.52083331,0.50000000
D4-independent-m1,1111222233334444,320,1.06592560,1.06694615,0.65625000,0.64583331
D4-independent-m1,1111222233334444,330,1.06368136,1.06474459,0.58333331,0.58333331
D4-independent-m1,1111222233334444,340,1.06172276,1.06292343,0.52083331,0.52083331
D4-independent-m1,1111222233334444,350,1.05832899,1.05953014,0.53125000,0.52083331
D4-independent-m1,1111222233334444,360,1.05448329,1.05582857,0.53125000,0.52083331
D4-independent-m1,1111222233334444,370,1.05184424,1.05324686,0.52083331,0.52083331
D4-independent-m1,1111222233334444,380,1.05011380,1.05165017,0.54166669,0.52083331
D4-independent-m1,1111222233334444,390,1.04817200,1.04981315,0.53125000,0.54166669
D4-independent-m1,1111222233334444,400,1.04608285,1.04777229,0.52083331,0.54166669
D4-independent-m1,1111222233334444,410,1.04365432,1.04550600,0.52083331,0.52083331
D4-independent-m1,1111222233334444,420,1.04065335,1.04272079,0.51041669,0.52083331
D4-independent-m1,1111222233334444,430,1.03678620,1.03911841,0.53125000,0.50000000
D4-independent-m1,1111222233334444,440,1.03339565,1.03588021,0.51041669,0.50000000
D4-independent-m1,1111222233334444,450,1.03119981,1.03372490,0.45833334,0.45833334
D4-independent-m1,1111222233334444,460,1.02724755,1.02973187,0.45833334,0.45833334
D4-independent-m1,1111222233334444,470,1.02406943,1.02658689,0.46875000,0.47916666
D4-independent-m1,1111222233334444,480,1.02195632,1.02461231,0.51041669,0.50000000
D4-independent-m1,1111222233334444,490,1.01676464,1.01960421,0.50000000,0.47916666
D4-independent-m1,1111222233334444,500,1.01329648,1.01616502,0.47916666,0.45833334
D4-independent-m1,1111222233334444,510,1.00844300,1.01132452,0.51041669,0.52083331
D4-independent-m1,1111222233334444,520,1.00608885,1.00903785,0.55208331,0.54166669
D4-independent-m1,1111222233334444,530,1.00229263,1.00542796,0.55208331,0.54166669
D4-independent-m1,1111222233334444,540,1.00000203,1.00320935,0.56250000,0.54166669
D4-independent-m1,1111222233334444,550,0.99610353,0.99931890,0.55208331,0.58333331
D4-independent-m1,1111222233334444,560,0.99279815,0.99623585,0.51041669,0.50000000
D4-independent-m1,1111222233334444,570,0.98951775,0.99351031,0.51041669,0.47916666
D4-independent-m1,1111222233334444,580,0.98606521,0.99006301,0.48958334,0.47916666
D4-independent-m1,1111222233334444,590,0.98257065,0.98671430,0.48958334,0.47916666
D4-independent-m1,1111222233334444,599,0.98038691,0.98468822,0.50000000,0.47916666
D5-independent-m2,2b7e151628aed2a6,0,1.11122978,1.11099660,0.33333334,0.33333334
D5-independent-m2,2b7e151628aed2a6,10,1.10674775,1.10661733,0.33333334,0.33333334
D5-independent-m2,2b7e151628aed2a6,20,1.10528207,1.10519731,0.33333334,0.33333334
D5-independent-m2,2b7e151628aed2a6,30,1.10091197,1.10089862,0.33333334,0.33333334
D5-independent-m2,2b7e151628aed2a6,40,1.09802675,1.09803367,0.33333334,0.33333334
D5-independent-m2,2b7e151628aed2a6,50,1.09524715,1.09534061,0.33333334,0.33333334
D5-independent-m2,2b7e151628aed2a6,60,1.09298468,1.09311998,0.33333334,0.33333334
D5-independent-m2,2b7e151628aed2a6,70,1.09176862,1.09190226,0.48958334,0.47916666
D5-independent-m2,2b7e151628aed2a6,80,1.08897245,1.08922362,0.47916666,0.47916666
D5-independent-m2,2b7e151628aed2a6,90,1.08785117,1.08817160,0.46875000,0.45833334
D5-independent-m2,2b7e151628aed2a6,100,1.08559334,1.08611429,0.43750000,0.43750000
D5-independent-m2,2b7e151628aed2a6,110,1.08272374,1.08329213,0.43750000,0.43750000
D5-independent-m2,2b7e151628aed2a6,120,1.07840443,1.07917738,0.37500000,0.37500000
D5-independent-m2,2b7e151628aed2a6,130,1.07385159,1.07472491,0.46875000,0.47916666
D5-independent-m2,2b7e151628aed2a6,140,1.06931555,1.07034862,0.47916666,0.47916666
D5-independent-m2,2b7e151628aed2a6,150,1.06604064,1.06714344,0.50000000,0.47916666
D5-independent-m2,2b7e151628aed2a6,160,1.06361628,1.06476223,0.50000000,0.50000000
D5-independent-m2,2b7e151628aed2a6,170,1.06152403,1.06277657,0.48958334,0.47916666
D5-independent-m2,2b7e151628aed2a6,180,1.05667901,1.05834246,0.48958334,0.50000000
D5-independent-m2,2b7e151628aed2a6,190,1.04890072,1.05076706,0.48958334,0.47916666
D5-independent-m2,2b7e151628aed2a6,200,1.03988457,1.04210091,0.50000000,0.50000000
D5-independent-m2,2b7e151628aed2a6,210,1.03104687,1.03350949,0.47916666,0.47916666
D5-independent-m2,2b7e151628aed2a6,220,1.02856767,1.03131950,0.44791666,0.43750000
D5-independent-m2,2b7e151628aed2a6,230,1.02413595,1.02705240,0.44791666,0.43750000
D5-independent-m2,2b7e151628aed2a6,240,1.02013600,1.02333272,0.45833334,0.47916666
D5-independent-m2,2b7e151628aed2a6,250,1.01287615,1.01661408,0.41666666,0.43750000
D5-independent-m2,2b7e151628aed2a6,260,1.00952709,1.01331472,0.42708334,0.43750000
D5-independent-m2,2b7e151628aed2a6,270,1.00247025,1.00669956,0.42708334,0.45833334
D5-independent-m2,2b7e151628aed2a6,280,0.99836057,1.00298870,0.43750000,0.41666666
D5-independent-m2,2b7e151628aed2a6,290,0.99333268,0.99832869,0.45833334,0.43750000
D5-independent-m2,2b7e151628aed2a6,300,0.98724753,0.99258071,0.43750000,0.43750000
D5-independent-m2,2b7e151628aed2a6,310,0.97991186,0.98589641,0.43750000,0.43750000
D5-independent-m2,2b7e151628aed2a6,320,0.97807306,0.98473954,0.45833334,0.41666666
D5-independent-m2,2b7e151628aed2a6,330,0.97198611,0.97856730,0.42708334,0.45833334
D5-independent-m2,2b7e151628aed2a6,340,0.96577168,0.97262281,0.45833334,0.41666666
D5-independent-m2,2b7e151628aed2a6,350,0.96235877,0.96933931,0.44791666,0.41666666
D5-independent-m2,2b7e151628aed2a6,360,0.95542914,0.96353507,0.45833334,0.45833334
D5-independent-m2,2b7e151628aed2a6,370,0.94822544,0.95682961,0.45833334,0.45833334
D5-independent-m2,2b7e151628aed2a6,380,0.94582587,0.95546108,0.44791666,0.41666666
D5-independent-m2,2b7e151628aed2a6,390,0.94789177,0.95754188,0.43750000,0.41666666
D5-independent-m2,2b7e151628aed2a6,400,0.94088823,0.94973570,0.45833334,0.43750000
D5-independent-m2,2b7e151628aed2a6,410,0.93865585,0.94978017,0.47916666,0.43750000
D5-independent-m2,2b7e151628aed2a6,420,0.93711787,0.94789606,0.45833334,0.43750000
D5-independent-m2,2b7e151628aed2a6,430,0.93557191,0.94593304,0.44791666,0.43750000
D5-independent-m2,2b7e151628aed2a6,440,0.93634826,0.94781083,0.45833334,0.41666666
D5-independent-m2,2b7e151628aed2a6,450,0.93230605,0.94349623,0.44791666,0.41666666
D5-independent-m2,2b7e151628aed2a6,460,0.93057871,0.94232196,0.45833334,0.41666666
D5-independent-m2,2b7e151628aed2a6,470,0.92916441,0.94038200,0.45833334,0.43750000
D5-independent-m2,2b7e151628aed2a6,480,0.92771739,0.93812227,0.47916666,0.43750000
D5-independent-m2,2b7e151628aed2a6,490,0.92779088,0.93883628,0.50000000,0.47916666
D5-independent-m2,2b7e151628aed2a6,500,0.92543131,0.93651527,0.47916666,0.47916666
D5-independent-m2,2b7e151628aed2a6,510,0.92151004,0.93332773,0.45833334,0.43750000
D5-independent-m2,2b7e151628aed2a6,520,0.92514604,0.93884772,0.44791666,0.41666666
D5-independent-m2,2b7e151628aed2a6,530,0.91885501,0.93370199,0.47916666,0.50000000
D5-independent-m2,2b7e151628aed2a6,540,0.91802841,0.93305761,0.47916666,0.50000000
D5-independent-m2,2b7e151628aed2a6,550,0.91481352,0.92815208,0.46875000,0.43750000
D5-independent-m2,2b7e151628aed2a6,560,0.91754311,0.93075794,0.46875000,0.45833334
D5-independent-m2,2b7e151628aed2a6,570,0.91085988,0.92460603,0.45833334,0.47916666
D5-independent-m2,2b7e151628aed2a6,580,0.90894055,0.92179984,0.45833334,0.45833334
D5-independent-m2,2b7e151628aed2a6,590,0.90941232,0.92359567,0.46875000,0.47916666
D5-independent-m2,2b7e151628aed2a6,599,0.90537363,0.91791129,0.46875000,0.45833334
D5-independent-m2,77a19d3c4e280b51,0,1.11122978,1.11099660,0.33333334,0.33333334
D5-independent-m2,77a19d3c4e280b51,10,1.10558951,1.10547352,0.33333334,0.33333334
D5-independent-m2,77a19d3c4e280b51,20,1.10095036,1.10096395,0.33333334,0.33333334
D5-independent-m2,77a19d3c4e280b51,30,1.10005176,1.10015523,0.33333334,0.33333334
D5-independent-m2,77a19d3c4e280b51,40,1.09741175,1.09753108,0.33333334,0.33333334
D5-independent-m2,77a19d3c4e280b51,50,1.09917855,1.09932613,0.33333334,0.33333334
D5-independent-m2,77a19d3c4e280b51,60,1.09702826,1.09720266,0.33333334,0.33333334
D5-independent-m2,77a19d3c4e280b51,70,1.09221089,1.09254503,0.41666666,0.41666666
D5-independent-m2,77a19d3c4e280b51,80,1.08959568,1.09004998,0.42708334,0.39583334
D5-independent-m2,77a19d3c4e280b51,90,1.08926141,1.08970320,0.33333334,0.33333334
D5-independent-m2,77a19d3c4e280b51,100,1.08634603,1.08690298,0.33333334,0.33333334
