seed,global_commit,selected_present,g3_initial_utility,greedy_initial_utility,initial_regret,g3_initial_harmful,horizon,g3_train_loss,greedy_train_loss,delta_train_loss,g3_validation_loss,greedy_validation_loss,g3_best_opportunity,greedy_best_opportunity,delta_best_opportunity,g3_positive_blocks,greedy_positive_blocks,g3_harmful_blocks,greedy_harmful_blocks,g3_mean_positive_utility,greedy_mean_positive_utility,g3_median_positive_utility,greedy_median_positive_utility
1111222233334444,2600,true,0.00038451,0.00101238,0.00062788,false,4,0.16394846,0.16371602,0.00023244,0.18719248,0.18701930,0.00128825,0.00101279,0.00027546,42,39,18,18,0.00027586,0.00027713,0.00025269,0.00020669
1111222233334444,2600,true,0.00038451,0.00101238,0.00062788,false,8,0.16246741,0.16173346,0.00073394,0.18508874,0.18341990,0.00140086,0.00143422,-0.00003336,34,37,23,20,0.00020597,0.00020592,0.00012289,0.00011827
1111222233334444,2600,true,0.00038451,0.00101238,0.00062788,false,16,0.16332044,0.16266225,0.00065818,0.18909520,0.18793933,0.00092855,0.00091472,0.00001383,38,38,22,21,0.00021470,0.00021803,0.00010121,0.00011274
1111222233334444,2600,true,0.00038451,0.00101238,0.00062788,false,32,0.15866394,0.15769073,0.00097321,0.17972605,0.17852259,0.00099918,0.00089170,0.00010748,31,30,21,24,0.00020288,0.00019588,0.00014335,0.00015317
1111222233334444,2600,true,0.00038451,0.00101238,0.00062788,false,64,0.15370010,0.15345897,0.00024113,0.17288800,0.17281409,0.00043327,0.00049755,-0.00006428,30,32,21,21,0.00017833,0.00019117,0.00014883,0.00018430
1111222233334444,2650,true,0.00021037,0.00080097,0.00059059,false,1,0.15716492,0.15657432,0.00059059,0.17947082,0.17805736,0.00066124,0.00053477,0.00012647,16,18,40,37,0.00013381,0.00011806,0.00007284,0.00009602
1111222233334444,2650,true,0.00021037,0.00080097,0.00059059,false,2,0.15725918,0.15654223,0.00071695,0.17969878,0.17800939,0.00078258,0.00048500,0.00029758,16,15,39,39,0.00023667,0.00015005,0.00013360,0.00009152
1111222233334444,2650,true,0.00021037,0.00080097,0.00059059,false,4,0.15631188,0.15660818,-0.00029629,0.17783700,0.17698644,0.00029491,0.00024354,0.00005136,8,9,45,46,0.00013271,0.00008895,0.00009763,0.00002795
1111222233334444,2650,true,0.00021037,0.00080097,0.00059059,false,8,0.15592338,0.15476678,0.00115660,0.17690681,0.17445375,0.00115758,0.00046352,0.00069407,36,28,22,24,0.00019783,0.00017318,0.00012384,0.00014648
1111222233334444,2650,true,0.00021037,0.00080097,0.00059059,false,16,0.15324046,0.15273686,0.00050360,0.17183524,0.16986603,0.00066209,0.00041862,0.00024347,41,41,11,10,0.00017392,0.00009804,0.00012949,0.00007971
1111222233334444,2650,true,0.00021037,0.00080097,0.00059059,false,32,0.15128405,0.15195961,-0.00067556,0.17100362,0.17071944,0.00046033,0.00049780,-0.00003748,25,23,25,35,0.00016469,0.00017981,0.00011171,0.00012012
1111222233334444,2650,true,0.00021037,0.00080097,0.00059059,false,64,0.16108914,0.16125362,-0.00016448,0.19751604,0.19701152,0.00153238,0.00149658,0.00003579,42,44,12,12,0.00034018,0.00031560,0.00020587,0.00020495
1111222233334444,2700,true,0.00181077,0.00187534,0.00006457,false,1,0.15916702,0.15910245,0.00006457,0.19115400,0.19104068,0.00135309,0.00133216,0.00002092,38,38,15,15,0.00037414,0.00036975,0.00031330,0.00030762
1111222233334444,2700,true,0.00181077,0.00187534,0.00006457,false,2,0.15781394,0.15777029,0.00004365,0.18923421,0.18914151,0.00086065,0.00084549,0.00001515,35,35,19,19,0.00024792,0.00024255,0.00020742,0.00020492
1111222233334444,2700,true,0.00181077,0.00187534,0.00006457,false,4,0.15897937,0.15893485,0.00004452,0.19234127,0.19224899,0.00093132,0.00091781,0.00001352,32,32,25,24,0.00029770,0.00028841,0.00026782,0.00025207
1111222233334444,2700,true,0.00181077,0.00187534,0.00006457,false,8,0.15778513,0.15747698,0.00030816,0.19059925,0.19013159,0.00020356,0.00021155,-0.00000799,16,16,41,42,0.00009379,0.00009480,0.00009000,0.00008199
1111222233334444,2700,true,0.00181077,0.00187534,0.00006457,false,16,0.16014455,0.16039558,-0.00025102,0.19611120,0.19703688,0.00110905,0.00122306,-0.00011401,31,30,26,27,0.00021293,0.00025242,0.00016466,0.00019148
1111222233334444,2700,true,0.00181077,0.00187534,0.00006457,false,32,0.15885873,0.15837370,0.00048503,0.19492924,0.19292963,0.00162795,0.00161038,0.00001757,36,40,17,14,0.00024236,0.00027714,0.00013223,0.00013565
1111222233334444,2700,true,0.00181077,0.00187534,0.00006457,false,64,0.15200353,0.15022598,0.00177754,0.18084334,0.17672144,0.00112252,0.00075589,0.00036663,41,37,13,15,0.00025042,0.00020391,0.00015368,0.00012851
1111222233334444,2750,true,-0.00071646,0.00041339,0.00112985,true,1,0.15683122,0.15570137,0.00112985,0.19289131,0.19112225,0.00115150,0.00064464,0.00050686,16,16,39,37,0.00028817,0.00011755,0.00022425,0.00009508
1111222233334444,2750,true,-0.00071646,0.00041339,0.00112985,true,2,0.15831171,0.15648325,0.00182846,0.19511110,0.19255859,0.00150467,0.00092584,0.00057884,42,36,13,16,0.00035484,0.00022703,0.00028917,0.00019547
1111222233334444,2750,true,-0.00071646,0.00041339,0.00112985,true,4,0.15803140,0.15688460,0.00114681,0.19542384,0.19368440,0.00069509,0.00072910,-0.00003400,37,30,19,26,0.00018582,0.00019924,0.00010847,0.00014003
1111222233334444,2750,true,-0.00071646,0.00041339,0.00112985,true,8,0.15757895,0.15647183,0.00110711,0.19298972,0.19189312,0.00127688,0.00107285,0.00020403,30,27,30,31,0.00034006,0.00030442,0.00023322,0.00022724
1111222233334444,2750,true,-0.00071646,0.00041339,0.00112985,true,16,0.15325493,0.15243475,0.00082017,0.18393707,0.18301767,0.00108762,0.00098628,0.00010134,32,30,24,26,0.00024357,0.00022462,0.00015266,0.00015676
1111222233334444,2750,true,-0.00071646,0.00041339,0.00112985,true,32,0.15199864,0.15103759,0.00096105,0.18387444,0.18148118,0.00018378,0.00016952,0.00001426,5,7,53,50,0.00010371,0.00007180,0.00010078,0.00003693
1111222233334444,2750,true,-0.00071646,0.00041339,0.00112985,true,64,0.15168738,0.15043809,0.00124930,0.18469454,0.18231536,0.00049974,0.00040922,0.00009052,24,21,33,34,0.00015375,0.00013414,0.00013544,0.00009930
1111222233334444,2800,true,0.00060655,0.00089890,0.00029235,false,1,0.15112323,0.15083088,0.00029235,0.18202472,0.18264292,0.00080810,0.00045294,0.00035517,30,24,27,30,0.00022023,0.00014243,0.00013705,0.00011605
1111222233334444,2800,true,0.00060655,0.00089890,0.00029235,false,2,0.15131497,0.15083170,0.00048327,0.18146342,0.18121444,0.00124770,0.00056167,0.00068603,34,26,20,26,0.00029411,0.00019150,0.00021036,0.00020961
1111222233334444,2800,true,0.00060655,0.00089890,0.00029235,false,4,0.15047796,0.15080366,-0.00032569,0.17946504,0.18006076,0.00164199,0.00173883,-0.00009684,51,52,5,5,0.00041407,0.00040236,0.00034139,0.00038700
1111222233334444,2800,true,0.00060655,0.00089890,0.00029235,false,8,0.15176404,0.15198533,-0.00022130,0.18175399,0.18163611,0.00241548,0.00192735,0.00048813,45,45,13,13,0.00047428,0.00042677,0.00028557,0.00027117
1111222233334444,2800,true,0.00060655,0.00089890,0.00029235,false,16,0.15432428,0.15330872,0.00101556,0.19057500,0.18793951,0.00041471,0.00048342,-0.00006871,10,10,47,49,0.00016334,0.00013081,0.00010268,0.00010049
1111222233334444,2800,true,0.00060655,0.00089890,0.00029235,false,32,0.15162408,0.15255748,-0.00093339,0.18460011,0.18628605,0.00123410,0.00144163,-0.00020753,28,28,28,26,0.00035420,0.00040175,0.00030090,0.00036848
1111222233334444,2800,true,0.00060655,0.00089890,0.00029235,false,64,0.15145199,0.15182887,-0.00037688,0.18628438,0.18782377,0.00228059,0.00202480,0.00025579,48,49,6,7,0.00030931,0.00032077,0.00021437,0.00022070
1111222233334444,2850,true,0.00062466,0.00087649,0.00025183,false,1,0.15794992,0.15769809,0.00025183,0.20046644,0.20030771,0.00183904,0.00055587,0.00128317,13,18,43,35,0.00029358,0.00019869,0.00008474,0.00014113
1111222233334444,2850,true,0.00062466,0.00087649,0.00025183,false,2,0.15611088,0.15746160,-0.00135072,0.19743592,0.19964041,0.00038908,0.00069721,-0.00030813,14,19,36,34,0.00016350,0.00022310,0.00011833,0.00014603
1111222233334444,2850,true,0.00062466,0.00087649,0.00025183,false,4,0.15746443,0.16116594,-0.00370151,0.20025404,0.20728488,0.00055388,0.00146815,-0.00091428,12,31,40,24,0.00014835,0.00033542,0.00013955,0.00019252
1111222233334444,2850,true,0.00062466,0.00087649,0.00025183,false,8,0.15666504,0.15847920,-0.00181416,0.19731210,0.20126659,0.00191148,0.00219983,-0.00028835,37,37,20,18,0.00040949,0.00045843,0.00029911,0.00026642
1111222233334444,2850,true,0.00062466,0.00087649,0.00025183,false,16,0.14971404,0.15044175,-0.00072771,0.18124187,0.18331881,0.00132334,0.00212352,-0.00080018,43,40,13,15,0.00036201,0.00039264,0.00026034,0.00025161
1111222233334444,2850,true,0.00062466,0.00087649,0.00025183,false,32,0.14534794,0.14582992,-0.00048198,0.17475218,0.17469351,0.00031474,0.00038010,-0.00006536,15,14,41,45,0.00009690,0.00012095,0.00005937,0.00008054
1111222233334444,2850,true,0.00062466,0.00087649,0.00025183,false,64,0.14425682,0.14450508,-0.00024827,0.17049205,0.17097746,0.00039518,0.00038689,0.00000829,9,9,43,41,0.00011095,0.00013190,0.00006226,0.00006719
1111222233334444,2900,true,0.00034390,0.00052881,0.00018491,false,1,0.14111364,0.14092873,0.00018491,0.16516012,0.16465925,0.00045390,0.00047839,-0.00002448,23,39,28,15,0.00011571,0.00017744,0.00007808,0.00014625
1111222233334444,2900,true,0.00034390,0.00052881,0.00018491,false,2,0.14117521,0.14106050,0.00011471,0.16478665,0.16522054,0.00027937,0.00054626,-0.00026689,15,27,35,23,0.00014556,0.00012906,0.00013609,0.00009854
1111222233334444,2900,true,0.00034390,0.00052881,0.00018491,false,4,0.14033401,0.14145525,-0.00112124,0.16263668,0.16425616,0.00033878,0.00041965,-0.00008087,32,27,23,29,0.00010048,0.00010073,0.00008357,0.00007224
1111222233334444,2900,true,0.00034390,0.00052881,0.00018491,false,8,0.14137544,0.14207031,-0.00069487,0.16618864,0.16673322,0.00084198,0.00090808,-0.00006610,44,46,10,13,0.00012628,0.00020523,0.00007358,0.00015181
1111222233334444,2900,true,0.00034390,0.00052881,0.00018491,false,16,0.14531726,0.14487229,0.00044496,0.17290942,0.17211445,0.00085996,0.00047863,0.00038134,12,10,41,43,0.00019630,0.00018007,0.00012212,0.00021912
1111222233334444,2900,true,0.00034390,0.00052881,0.00018491,false,32,0.14289205,0.14239770,0.00049435,0.17144628,0.16978596,0.00090173,0.00103147,-0.00012974,25,26,31,27,0.00020507,0.00025894,0.00011495,0.00013132
1111222233334444,2900,true,0.00034390,0.00052881,0.00018491,false,64,0.14314820,0.14530589,-0.00215769,0.17470832,0.17812942,0.00080806,0.00088203,-0.00007397,32,23,20,32,0.00014816,0.00017074,0.00009680,0.00011170
1111222233334444,2950,true,0.00052127,0.00064103,0.00011976,false,1,0.14143747,0.14131771,0.00011976,0.16771024,0.16753303,0.00065137,0.00049619,0.00015518,26,28,29,31,0.00015050,0.00013669,0.00010435,0.00010368
1111222233334444,2950,true,0.00052127,0.00064103,0.00011976,false,2,0.14163966,0.14162932,0.00001034,0.16797967,0.16774666,0.00087072,0.00059220,0.00027852,39,41,15,14,0.00025516,0.00022821,0.00019212,0.00018087
1111222233334444,2950,true,0.00052127,0.00064103,0.00011976,false,4,0.14047362,0.14093383,-0.00046021,0.16674267,0.16716583,0.00031994,0.00042278,-0.00010283,30,38,23,18,0.00010443,0.00013230,0.00008538,0.00010735
1111222233334444,2950,true,0.00052127,0.00064103,0.00011976,false,8,0.14109881,0.14160283,-0.00050402,0.16882087,0.16952610,0.00073458,0.00062126,0.00011332,22,24,30,29,0.00012875,0.00012149,0.00010195,0.00007515
1111222233334444,2950,true,0.00052127,0.00064103,0.00011976,false,16,0.14430238,0.14564960,-0.00134721,0.17724331,0.17914699,0.00086603,0.00077777,0.00008826,26,23,29,31,0.00015546,0.00015903,0.00011119,0.00010525
1111222233334444,2950,true,0.00052127,0.00064103,0.00011976,false,32,0.14077695,0.14246017,-0.00168322,0.16726427,0.16947664,0.00114389,0.00130242,-0.00015853,25,26,28,24,0.00022432,0.00035230,0.00015016,0.00020346
1111222233334444,2950,true,0.00052127,0.00064103,0.00011976,false,64,0.14001904,0.14206401,-0.00204496,0.16635716,0.17039348,0.00061961,0.00123419,-0.00061458,15,18,41,37,0.00024829,0.00026582,0.00026631,0.00013652
1111222233334444,3000,true,0.00167307,0.00167307,0.00000000,false,1,0.13773219,0.13773219,0.00000000,0.16319685,0.16319685,0.00112414,0.00112414,0.00000000,24,24,29,29,0.00022569,0.00022569,0.00015959,0.00015959
1111222233334444,3000,true,0.00167307,0.00167307,0.00000000,false,2,0.13660805,0.13660805,0.00000000,0.16053014,0.16053014,0.00092655,0.00092655,0.00000000,24,24,26,26,0.00017455,0.00017455,0.00013694,0.00013694
1111222233334444,3000,true,0.00167307,0.00167307,0.00000000,false,4,0.13549350,0.13549350,0.00000000,0.15735181,0.15735181,0.00033122,0.00033122,0.00000000,30,30,22,22,0.00011824,0.00011824,0.00010496,0.00010496
1111222233334444,3000,true,0.00167307,0.00167307,0.00000000,false,8,0.13592902,0.13592902,0.00000000,0.15901190,0.15901190,0.00048186,0.00048186,0.00000000,32,32,21,21,0.00016948,0.00016948,0.00010718,0.00010718
1111222233334444,3000,true,0.00167307,0.00167307,0.00000000,false,16,0.14070438,0.14070438,0.00000000,0.16716409,0.16716409,0.00257650,0.00257650,0.00000000,41,41,14,14,0.00045513,0.00045513,0.00033154,0.00033154
1111222233334444,3000,true,0.00167307,0.00167307,0.00000000,false,32,0.14306720,0.14306720,0.00000000,0.17581756,0.17581756,0.00058416,0.00058416,0.00000000,27,27,27,27,0.00017598,0.00017598,0.00011900,0.00011900
1111222233334444,3000,true,0.00167307,0.00167307,0.00000000,false,64,0.13551243,0.13551243,0.00000000,0.16066837,0.16066837,0.00059861,0.00059861,0.00000000,48,48,9,9,0.00018719,0.00018719,0.00011881,0.00011881
1111222233334444,3050,true,-0.00031264,0.00037959,0.00069223,true,1,0.13770126,0.13700902,0.00069223,0.16392463,0.16277078,0.00041729,0.00031115,0.00010614,11,12,43,43,0.00012290,0.00008216,0.00005275,0.00005628
1111222233334444,3050,true,-0.00031264,0.00037959,0.00069223,true,2,0.13856615,0.13762347,0.00094268,0.16447310,0.16305204,0.00191084,0.00157742,0.00033341,43,40,11,13,0.00043768,0.00038965,0.00031340,0.00028914
1111222233334444,3050,true,-0.00031264,0.00037959,0.00069223,true,4,0.13652697,0.13600545,0.00052153,0.16121563,0.16069204,0.00099277,0.00072992,0.00026286,42,40,13,12,0.00022295,0.00016688,0.00018989,0.00014679
1111222233334444,3050,true,-0.00031264,0.00037959,0.00069223,true,8,0.13529450,0.13513519,0.00015931,0.15942551,0.15957354,0.00024809,0.00021929,0.00002880,20,24,31,30,0.00007432,0.00007285,0.00005671,0.00006211
1111222233334444,3050,true,-0.00031264,0.00037959,0.00069223,true,16,0.13603561,0.13677786,-0.00074226,0.16221511,0.16373725,0.00081205,0.00066692,0.00014514,31,30,20,20,0.00013905,0.00015194,0.00009617,0.00011580
1111222233334444,3050,true,-0.00031264,0.00037959,0.00069223,true,32,0.13872553,0.13936238,-0.00063685,0.16811323,0.17003994,0.00025065,0.00016105,0.00008960,16,11,36,43,0.00009249,0.00007147,0.00008611,0.00006849
1111222233334444,3050,true,-0.00031264,0.00037959,0.00069223,true,64,0.13436271,0.13283430,0.00152841,0.15990920,0.15783991,0.00053304,0.00051457,0.00001848,17,20,39,33,0.00008719,0.00014339,0.00004539,0.00009000
1111222233334444,3100,true,0.00107595,0.00155120,0.00047524,false,1,0.13507158,0.13459633,0.00047524,0.15891626,0.15927450,0.00038685,0.00034596,0.00004089,31,24,23,28,0.00014478,0.00011041,0.00010562,0.00008002
1111222233334444,3100,true,0.00107595,0.00155120,0.00047524,false,2,0.13516624,0.13481641,0.00034983,0.15884201,0.15935503,0.00047860,0.00043200,0.00004660,29,22,26,36,0.00013012,0.00013437,0.00007471,0.00008522
1111222233334444,3100,true,0.00107595,0.00155120,0.00047524,false,4,0.13519640,0.13480112,0.00039528,0.15864676,0.15911965,0.00087324,0.00087379,-0.00000055,29,29,24,26,0.00017449,0.00018092,0.00012857,0.00010332
1111222233334444,3100,true,0.00107595,0.00155120,0.00047524,false,8,0.13439876,0.13431154,0.00008722,0.15818880,0.15889698,0.00031994,0.00041245,-0.00009251,19,18,37,38,0.00009727,0.00013613,0.00007932,0.00010566
1111222233334444,3100,true,0.00107595,0.00155120,0.00047524,false,16,0.13633277,0.13499011,0.00134265,0.16220309,0.16076903,0.00071454,0.00061131,0.00010324,22,16,33,38,0.00015449,0.00014173,0.00008762,0.00008932
1111222233334444,3100,true,0.00107595,0.00155120,0.00047524,false,32,0.13623589,0.13444750,0.00178839,0.16317217,0.16036324,0.00095244,0.00079103,0.00016141,24,26,32,28,0.00022330,0.00014662,0.00016265,0.00009859
1111222233334444,3100,true,0.00107595,0.00155120,0.00047524,false,64,0.13349070,0.13288814,0.00060256,0.15792237,0.15830918,0.00147209,0.00087875,0.00059333,45,37,9,12,0.00029749,0.00024262,0.00017209,0.00015236
1111222233334444,3150,true,0.00032356,0.00039776,0.00007419,false,1,0.13388236,0.13380817,0.00007419,0.15940307,0.15915675,0.00037980,0.00022657,0.00015323,19,16,31,33,0.00011998,0.00009568,0.00007725,0.00008446
1111222233334444,3150,true,0.00032356,0.00039776,0.00007419,false,2,0.13350256,0.13467862,-0.00117606,0.15871559,0.16066240,0.00081936,0.00135215,-0.00053279,43,52,10,2,0.00018967,0.00025085,0.00013477,0.00015053
1111222233334444,3150,true,0.00032356,0.00039776,0.00007419,false,4,0.13214889,0.13303690,-0.00088800,0.15535969,0.15746661,0.00087141,0.00108995,-0.00021854,41,43,12,10,0.00014019,0.00017560,0.00007214,0.00012664
1111222233334444,3150,true,0.00032356,0.00039776,0.00007419,false,8,0.13030259,0.13091712,-0.00061452,0.15104528,0.15194094,0.00035419,0.00053599,-0.00018181,32,36,12,9,0.00009526,0.00016624,0.00007692,0.00015223
1111222233334444,3150,true,0.00032356,0.00039776,0.00007419,false,16,0.13246098,0.13032885,0.00213213,0.15664327,0.15199250,0.00079119,0.00031824,0.00047295,42,30,11,21,0.00019475,0.00009461,0.00013547,0.00005275
1111222233334444,3150,true,0.00032356,0.00039776,0.00007419,false,32,0.13238844,0.13086949,0.00151895,0.15553640,0.15393549,0.00039081,0.00037310,0.00001772,20,24,31,31,0.00014458,0.00012885,0.00013782,0.00009881
1111222233334444,3150,true,0.00032356,0.00039776,0.00007419,false,64,0.13433421,0.13567643,-0.00134222,0.16382213,0.16700898,0.00174828,0.00140128,0.00034700,37,44,14,12,0.00026781,0.00023750,0.00008109,0.00009704
1111222233334444,3200,true,-0.00088009,0.00057706,0.00145715,true,1,0.13318498,0.13172783,0.00145715,0.15958427,0.15680383,0.00050798,0.00042340,0.00008458,16,10,36,39,0.00011551,0.00010363,0.00008430,0.00007267
1111222233334444,3200,true,-0.00088009,0.00057706,0.00145715,true,2,0.13267700,0.13253500,0.00014201,0.15828000,0.15808390,0.00051644,0.00053282,-0.00001638,19,19,33,33,0.00010292,0.00010132,0.00005412,0.00004414
1111222233334444,3200,true,-0.00088009,0.00057706,0.00145715,true,4,0.13181314,0.13163494,0.00017820,0.15578023,0.15555412,0.00074518,0.00050768,0.00023749,40,34,14,17,0.00018700,0.00015366,0.00011806,0.00010002
1111222233334444,3200,true,-0.00088009,0.00057706,0.00145715,true,8,0.13513042,0.13625051,-0.00112009,0.16517301,0.16714709,0.00113966,0.00097251,0.00016715,26,28,24,25,0.00021426,0.00020575,0.00012073,0.00011063
1111222233334444,3200,true,-0.00088009,0.00057706,0.00145715,true,16,0.13481766,0.13593635,-0.00111869,0.16454281,0.16652143,0.00092000,0.00104034,-0.00012034,18,17,37,37,0.00029002,0.00030187,0.00016241,0.00023530
1111222233334444,3200,true,-0.00088009,0.00057706,0.00145715,true,32,0.12948568,0.12987544,-0.00038975,0.15025854,0.15192588,0.00030665,0.00030893,-0.00000228,22,13,27,37,0.00008974,0.00010469,0.00007467,0.00008374
1111222233334444,3200,true,-0.00088009,0.00057706,0.00145715,true,64,0.12715134,0.12819877,-0.00104743,0.14632486,0.14741959,0.00036483,0.00039388,-0.00002906,16,16,35,35,0.00010254,0.00009868,0.00007182,0.00008027
1111222233334444,3250,true,0.00040326,0.00040326,0.00000000,false,1,0.12821765,0.12821765,0.00000000,0.14803745,0.14803745,0.00041124,0.00041124,0.00000000,39,39,15,15,0.00012324,0.00012324,0.00010160,0.00010160
1111222233334444,3250,true,0.00040326,0.00040326,0.00000000,false,2,0.12783895,0.12783895,0.00000000,0.14702015,0.14702015,0.00027765,0.00027765,0.00000000,26,26,24,24,0.00009603,0.00009603,0.00005457,0.00005457
1111222233334444,3250,true,0.00040326,0.00040326,0.00000000,false,4,0.12938735,0.12938735,0.00000000,0.14916033,0.14916033,0.00044496,0.00044496,0.00000000,26,26,29,29,0.00014299,0.00014299,0.00011083,0.00011083
1111222233334444,3250,true,0.00040326,0.00040326,0.00000000,false,8,0.12889720,0.12889720,0.00000000,0.14863028,0.14863028,0.00078183,0.00078183,0.00000000,32,32,25,25,0.00025077,0.00025077,0.00022240,0.00022240
1111222233334444,3250,true,0.00040326,0.00040326,0.00000000,false,16,0.12784807,0.12784807,0.00000000,0.14796519,0.14796519,0.00050665,0.00050665,0.00000000,19,19,38,38,0.00013445,0.00013445,0.00006269,0.00006269
1111222233334444,3250,true,0.00040326,0.00040326,0.00000000,false,32,0.12819873,0.12819873,0.00000000,0.14918283,0.14918283,0.00064480,0.00064480,0.00000000,25,25,26,26,0.00018094,0.00018094,0.00011680,0.00011680
1111222233334444,3250,true,0.00040326,0.00040326,0.00000000,false,64,0.12684406,0.12684406,0.00000000,0.14804083,0.14804083,0.00015905,0.00015905,0.00000000,14,14,42,42,0.00007056,0.00007056,0.00008419,0.00008419
1111222233334444,3300,true,0.00018784,0.00034869,0.00016084,false,1,0.12803933,0.12787849,0.00016084,0.15061416,0.15043886,0.00034069,0.00036646,-0.00002578,17,16,33,36,0.00010466,0.00008718,0.00006980,0.00006425
1111222233334444,3300,true,0.00018784,0.00034869,0.00016084,false,2,0.12811479,0.12794268,0.00017211,0.15056883,0.15038054,0.00038292,0.00031193,0.00007099,19,16,32,35,0.00009895,0.00008224,0.00005920,0.00005905
1111222233334444,3300,true,0.00018784,0.00034869,0.00016084,false,4,0.12756623,0.12759258,-0.00002635,0.14979994,0.14968191,0.00052591,0.00054070,-0.00001480,41,41,10,11,0.00013688,0.00014452,0.00008754,0.00009482
1111222233334444,3300,true,0.00018784,0.00034869,0.00016084,false,8,0.12656006,0.12670785,-0.00014779,0.14579512,0.14577420,0.00035506,0.00031279,0.00004227,31,31,19,20,0.00008045,0.00007744,0.00005920,0.00006193
1111222233334444,3300,true,0.00018784,0.00034869,0.00016084,false,16,0.12801997,0.12817533,-0.00015536,0.15104680,0.15129793,0.00043163,0.00042531,0.00000632,23,24,33,31,0.00013408,0.00014545,0.00009662,0.00009432
1111222233334444,3300,true,0.00018784,0.00034869,0.00016084,false,32,0.12957889,0.13014416,-0.00056528,0.15698789,0.15841885,0.00048254,0.00071320,-0.00023066,29,32,28,24,0.00014178,0.00014645,0.00009306,0.00009528
1111222233334444,3300,true,0.00018784,0.00034869,0.00016084,false,64,0.13245273,0.13410927,-0.00165655,0.16514470,0.16781050,0.00157160,0.00201143,-0.00043984,29,31,29,25,0.00040137,0.00051291,0.00026147,0.00031379
1111222233334444,3350,true,-0.00157538,0.00127138,0.00284676,true,1,0.13321206,0.13036530,0.00284676,0.16727036,0.16109084,0.00145207,0.00111696,0.00033511,35,33,17,21,0.00038580,0.00032194,0.00028129,0.00022611
1111222233334444,3350,true,-0.00157538,0.00127138,0.00284676,true,2,0.13366669,0.13180269,0.00186400,0.16809428,0.16446047,0.00155820,0.00147668,0.00008152,35,37,16,16,0.00038745,0.00040104,0.00025566,0.00030357
1111222233334444,3350,true,-0.00157538,0.00127138,0.00284676,true,4,0.13329497,0.13164394,0.00165103,0.16743763,0.16410671,0.00137043,0.00141992,-0.00004949,36,35,21,23,0.00032325,0.00038650,0.00018083,0.00021413
1111222233334444,3350,true,-0.00157538,0.00127138,0.00284676,true,8,0.13288876,0.13177525,0.00111352,0.16553314,0.16290402,0.00096770,0.00045891,0.00050879,18,14,37,42,0.00022316,0.00015513,0.00008960,0.00007878
1111222233334444,3350,true,-0.00157538,0.00127138,0.00284676,true,16,0.13044415,0.12999170,0.00045246,0.16067080,0.15970957,0.00102726,0.00094298,0.00008428,26,29,28,24,0.00032735,0.00028567,0.00030267,0.00017034
1111222233334444,3350,true,-0.00157538,0.00127138,0.00284676,true,32,0.12465288,0.12542671,-0.00077382,0.14812459,0.14956193,0.00044128,0.00049454,-0.00005326,16,19,36,35,0.00014393,0.00014125,0.00011876,0.00010063
1111222233334444,3350,true,-0.00157538,0.00127138,0.00284676,true,64,0.12550817,0.12646668,-0.00095850,0.15015246,0.15295972,0.00036639,0.00030029,0.00006610,19,16,37,36,0.00009750,0.00006908,0.00007431,0.00004551
1111222233334444,3400,true,0.00034907,0.00034907,0.00000000,false,1,0.12467311,0.12467311,0.00000000,0.14849694,0.14849694,0.00024313,0.00024313,0.00000000,8,8,48,48,0.00007757,0.00007757,0.00005187,0.00005187
1111222233334444,3400,true,0.00034907,0.00034907,0.00000000,false,2,0.12522517,0.12522517,0.00000000,0.14978446,0.14978446,0.00029390,0.00029390,0.00000000,14,14,42,42,0.00011394,0.00011394,0.00007439,0.00007439
1111222233334444,3400,true,0.00034907,0.00034907,0.00000000,false,4,0.12836148,0.12836148,0.00000000,0.15523528,0.15523528,0.00139433,0.00139433,0.00000000,50,50,6,6,0.00035225,0.00035225,0.00026229,0.00026229
1111222233334444,3400,true,0.00034907,0.00034907,0.00000000,false,8,0.13017513,0.13017513,0.00000000,0.16169403,0.16169403,0.00159334,0.00159334,0.00000000,23,23,33,33,0.00029628,0.00029628,0.00009584,0.00009584
1111222233334444,3400,true,0.00034907,0.00034907,0.00000000,false,16,0.12534641,0.12534641,0.00000000,0.14964667,0.14964667,0.00043508,0.00043508,0.00000000,34,34,20,20,0.00014363,0.00014363,0.00009438,0.00009438
1111222233334444,3400,true,0.00034907,0.00034907,0.00000000,false,32,0.12288775,0.12288775,0.00000000,0.14655529,0.14655529,0.00049970,0.00049970,0.00000000,33,33,20,20,0.00014359,0.00014359,0.00009849,0.00009849
1111222233334444,3400,true,0.00034907,0.00034907,0.00000000,false,64,0.12430829,0.12430829,0.00000000,0.14495708,0.14495708,0.00285105,0.00285105,0.00000000,42,42,13,13,0.00052654,0.00052654,0.00042317,0.00042317
1111222233334444,3450,true,0.00031525,0.00053995,0.00022470,false,1,0.12197723,0.12175253,0.00022470,0.14456804,0.14426929,0.00045975,0.00055014,-0.00009039,24,23,27,30,0.00008887,0.00011004,0.00005433,0.00006802
1111222233334444,3450,true,0.00031525,0.00053995,0.00022470,false,2,0.12153085,0.12146642,0.00006443,0.14385012,0.14380027,0.00044751,0.00047141,-0.00002390,22,24,32,24,0.00017459,0.00017844,0.00011691,0.00012769
