snapshot_epoch,first,first_label,first_group,first_delta,first_utility,first_singleton_effect,second,second_label,second_group,second_delta,second_utility,second_singleton_effect,pair_effect,interaction,classification
100,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,14,"W2[2]",W2,0.02000000,0.00002527,-0.00002527,-0.00002527,0.00000000,near-additive
100,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,15,"W2[3]",W2,-0.02000000,0.00090250,-0.00090250,-0.00090250,0.00000000,near-additive
100,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,16,"b2",b2,0.02000000,0.00039816,-0.00039816,-0.00039816,0.00000000,near-additive
100,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
100,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,4,"W1[2,0]",W1,-0.01000000,0.00001654,-0.00001654,-0.00001654,0.00000000,near-additive
100,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,5,"W1[2,1]",W1,-0.02000000,0.00041375,-0.00041375,-0.00041375,0.00000000,near-additive
100,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
100,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
100,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,8,"b1[0]",b1,0.02000000,0.00019825,-0.00019825,-0.00019825,0.00000000,near-additive
100,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
100,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,10,"b1[2]",b1,-0.02000000,0.00055742,-0.00055742,-0.00055742,0.00000000,near-additive
100,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,11,"b1[3]",b1,0.02000000,0.00266892,-0.00266892,-0.00266892,0.00000000,near-additive
100,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,12,"W2[0]",W2,0.02000000,0.00111833,-0.00111833,-0.00111833,0.00000000,near-additive
100,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
100,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,14,"W2[2]",W2,0.02000000,0.00002527,-0.00002527,-0.00002527,0.00000000,near-additive
100,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,15,"W2[3]",W2,-0.02000000,0.00090250,-0.00090250,-0.00090250,0.00000000,near-additive
100,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,16,"b2",b2,0.02000000,0.00039816,-0.00039816,-0.00039816,0.00000000,near-additive
100,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,4,"W1[2,0]",W1,-0.01000000,0.00001654,-0.00001654,-0.00001654,0.00000000,near-additive
100,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,5,"W1[2,1]",W1,-0.02000000,0.00041375,-0.00041375,-0.00041375,0.00000000,near-additive
100,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
100,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
100,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,8,"b1[0]",b1,0.02000000,0.00019825,-0.00019825,-0.00019825,0.00000000,near-additive
100,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
100,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,10,"b1[2]",b1,-0.02000000,0.00055742,-0.00055742,-0.00055742,0.00000000,near-additive
100,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,11,"b1[3]",b1,0.02000000,0.00266892,-0.00266892,-0.00266892,0.00000000,near-additive
100,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,12,"W2[0]",W2,0.02000000,0.00111833,-0.00111833,-0.00111833,0.00000000,near-additive
100,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
100,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,14,"W2[2]",W2,0.02000000,0.00002527,-0.00002527,-0.00002527,0.00000000,near-additive
100,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,15,"W2[3]",W2,-0.02000000,0.00090250,-0.00090250,-0.00090250,0.00000000,near-additive
100,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,16,"b2",b2,0.02000000,0.00039816,-0.00039816,-0.00039816,0.00000000,near-additive
100,4,"W1[2,0]",W1,-0.01000000,0.00001654,-0.00001654,5,"W1[2,1]",W1,-0.02000000,0.00041375,-0.00041375,-0.00041181,0.00001848,harmful
100,4,"W1[2,0]",W1,-0.01000000,0.00001654,-0.00001654,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,-0.00001654,0.00000000,near-additive
100,4,"W1[2,0]",W1,-0.01000000,0.00001654,-0.00001654,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,-0.00001654,0.00000000,near-additive
100,4,"W1[2,0]",W1,-0.01000000,0.00001654,-0.00001654,8,"b1[0]",b1,0.02000000,0.00019825,-0.00019825,-0.00018466,0.00003013,harmful
100,4,"W1[2,0]",W1,-0.01000000,0.00001654,-0.00001654,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,-0.00001654,0.00000000,near-additive
100,4,"W1[2,0]",W1,-0.01000000,0.00001654,-0.00001654,10,"b1[2]",b1,-0.02000000,0.00055742,-0.00055742,-0.00053707,0.00003690,harmful
100,4,"W1[2,0]",W1,-0.01000000,0.00001654,-0.00001654,11,"b1[3]",b1,0.02000000,0.00266892,-0.00266892,-0.00268549,-0.00000003,near-additive
100,4,"W1[2,0]",W1,-0.01000000,0.00001654,-0.00001654,12,"W2[0]",W2,0.02000000,0.00111833,-0.00111833,-0.00112176,0.00001311,harmful
100,4,"W1[2,0]",W1,-0.01000000,0.00001654,-0.00001654,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,-0.00001654,0.00000000,near-additive
100,4,"W1[2,0]",W1,-0.01000000,0.00001654,-0.00001654,14,"W2[2]",W2,0.02000000,0.00002527,-0.00002527,-0.00000331,0.00003850,harmful
100,4,"W1[2,0]",W1,-0.01000000,0.00001654,-0.00001654,15,"W2[3]",W2,-0.02000000,0.00090250,-0.00090250,-0.00091907,-0.00000003,near-additive
100,4,"W1[2,0]",W1,-0.01000000,0.00001654,-0.00001654,16,"b2",b2,0.02000000,0.00039816,-0.00039816,-0.00038940,0.00002530,harmful
100,5,"W1[2,1]",W1,-0.02000000,0.00041375,-0.00041375,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,-0.00041375,0.00000000,near-additive
100,5,"W1[2,1]",W1,-0.02000000,0.00041375,-0.00041375,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,-0.00041375,0.00000000,near-additive
100,5,"W1[2,1]",W1,-0.02000000,0.00041375,-0.00041375,8,"b1[0]",b1,0.02000000,0.00019825,-0.00019825,-0.00061199,0.00000000,near-additive
100,5,"W1[2,1]",W1,-0.02000000,0.00041375,-0.00041375,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,-0.00041375,0.00000000,near-additive
100,5,"W1[2,1]",W1,-0.02000000,0.00041375,-0.00041375,10,"b1[2]",b1,-0.02000000,0.00055742,-0.00055742,0.00009927,0.00107044,harmful
100,5,"W1[2,1]",W1,-0.02000000,0.00041375,-0.00041375,11,"b1[3]",b1,0.02000000,0.00266892,-0.00266892,-0.00308269,-0.00000003,near-additive
100,5,"W1[2,1]",W1,-0.02000000,0.00041375,-0.00041375,12,"W2[0]",W2,0.02000000,0.00111833,-0.00111833,-0.00153208,0.00000000,near-additive
100,5,"W1[2,1]",W1,-0.02000000,0.00041375,-0.00041375,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,-0.00041375,0.00000000,near-additive
100,5,"W1[2,1]",W1,-0.02000000,0.00041375,-0.00041375,14,"W2[2]",W2,0.02000000,0.00002527,-0.00002527,-0.00039440,0.00004461,harmful
100,5,"W1[2,1]",W1,-0.02000000,0.00041375,-0.00041375,15,"W2[3]",W2,-0.02000000,0.00090250,-0.00090250,-0.00131628,-0.00000003,near-additive
100,5,"W1[2,1]",W1,-0.02000000,0.00041375,-0.00041375,16,"b2",b2,0.02000000,0.00039816,-0.00039816,-0.00075734,0.00005457,harmful
100,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
100,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,8,"b1[0]",b1,0.02000000,0.00019825,-0.00019825,-0.00019825,0.00000000,near-additive
100,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
100,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,10,"b1[2]",b1,-0.02000000,0.00055742,-0.00055742,-0.00055742,0.00000000,near-additive
100,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,11,"b1[3]",b1,0.02000000,0.00266892,-0.00266892,-0.00266892,0.00000000,near-additive
100,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,12,"W2[0]",W2,0.02000000,0.00111833,-0.00111833,-0.00111833,0.00000000,near-additive
100,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
100,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,14,"W2[2]",W2,0.02000000,0.00002527,-0.00002527,-0.00002527,0.00000000,near-additive
100,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,15,"W2[3]",W2,-0.02000000,0.00090250,-0.00090250,-0.00090250,0.00000000,near-additive
100,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,16,"b2",b2,0.02000000,0.00039816,-0.00039816,-0.00039816,0.00000000,near-additive
100,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,8,"b1[0]",b1,0.02000000,0.00019825,-0.00019825,-0.00019825,0.00000000,near-additive
100,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
100,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,10,"b1[2]",b1,-0.02000000,0.00055742,-0.00055742,-0.00055742,0.00000000,near-additive
100,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,11,"b1[3]",b1,0.02000000,0.00266892,-0.00266892,-0.00266892,0.00000000,near-additive
100,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,12,"W2[0]",W2,0.02000000,0.00111833,-0.00111833,-0.00111833,0.00000000,near-additive
100,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
100,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,14,"W2[2]",W2,0.02000000,0.00002527,-0.00002527,-0.00002527,0.00000000,near-additive
100,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,15,"W2[3]",W2,-0.02000000,0.00090250,-0.00090250,-0.00090250,0.00000000,near-additive
100,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,16,"b2",b2,0.02000000,0.00039816,-0.00039816,-0.00039816,0.00000000,near-additive
100,8,"b1[0]",b1,0.02000000,0.00019825,-0.00019825,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,-0.00019825,0.00000000,near-additive
100,8,"b1[0]",b1,0.02000000,0.00019825,-0.00019825,10,"b1[2]",b1,-0.02000000,0.00055742,-0.00055742,-0.00063777,0.00011790,harmful
100,8,"b1[0]",b1,0.02000000,0.00019825,-0.00019825,11,"b1[3]",b1,0.02000000,0.00266892,-0.00266892,-0.00297147,-0.00010431,synergy
100,8,"b1[0]",b1,0.02000000,0.00019825,-0.00019825,12,"W2[0]",W2,0.02000000,0.00111833,-0.00111833,-0.00127220,0.00004438,harmful
100,8,"b1[0]",b1,0.02000000,0.00019825,-0.00019825,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,-0.00019825,0.00000000,near-additive
100,8,"b1[0]",b1,0.02000000,0.00019825,-0.00019825,14,"W2[2]",W2,0.02000000,0.00002527,-0.00002527,-0.00015894,0.00006458,harmful
100,8,"b1[0]",b1,0.02000000,0.00019825,-0.00019825,15,"W2[3]",W2,-0.02000000,0.00090250,-0.00090250,-0.00113589,-0.00003514,synergy
100,8,"b1[0]",b1,0.02000000,0.00019825,-0.00019825,16,"b2",b2,0.02000000,0.00039816,-0.00039816,-0.00051567,0.00008073,harmful
100,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,10,"b1[2]",b1,-0.02000000,0.00055742,-0.00055742,-0.00055742,0.00000000,near-additive
100,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,11,"b1[3]",b1,0.02000000,0.00266892,-0.00266892,-0.00266892,0.00000000,near-additive
100,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,12,"W2[0]",W2,0.02000000,0.00111833,-0.00111833,-0.00111833,0.00000000,near-additive
100,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
100,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,14,"W2[2]",W2,0.02000000,0.00002527,-0.00002527,-0.00002527,0.00000000,near-additive
100,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,15,"W2[3]",W2,-0.02000000,0.00090250,-0.00090250,-0.00090250,0.00000000,near-additive
100,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,16,"b2",b2,0.02000000,0.00039816,-0.00039816,-0.00039816,0.00000000,near-additive
100,10,"b1[2]",b1,-0.02000000,0.00055742,-0.00055742,11,"b1[3]",b1,0.02000000,0.00266892,-0.00266892,-0.00328946,-0.00006312,synergy
100,10,"b1[2]",b1,-0.02000000,0.00055742,-0.00055742,12,"W2[0]",W2,0.02000000,0.00111833,-0.00111833,-0.00164837,0.00002739,harmful
100,10,"b1[2]",b1,-0.02000000,0.00055742,-0.00055742,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,-0.00055742,0.00000000,near-additive
100,10,"b1[2]",b1,-0.02000000,0.00055742,-0.00055742,14,"W2[2]",W2,0.02000000,0.00002527,-0.00002527,-0.00049767,0.00008503,harmful
100,10,"b1[2]",b1,-0.02000000,0.00055742,-0.00055742,15,"W2[3]",W2,-0.02000000,0.00090250,-0.00090250,-0.00148118,-0.00002125,synergy
100,10,"b1[2]",b1,-0.02000000,0.00055742,-0.00055742,16,"b2",b2,0.02000000,0.00039816,-0.00039816,-0.00085190,0.00010368,harmful
100,11,"b1[3]",b1,0.02000000,0.00266892,-0.00266892,12,"W2[0]",W2,0.02000000,0.00111833,-0.00111833,-0.00378942,-0.00000218,synergy
100,11,"b1[3]",b1,0.02000000,0.00266892,-0.00266892,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,-0.00266892,0.00000000,near-additive
100,11,"b1[3]",b1,0.02000000,0.00266892,-0.00266892,14,"W2[2]",W2,0.02000000,0.00002527,-0.00002527,-0.00269550,-0.00000131,synergy
100,11,"b1[3]",b1,0.02000000,0.00266892,-0.00266892,15,"W2[3]",W2,-0.02000000,0.00090250,-0.00090250,-0.00355220,0.00001922,harmful
100,11,"b1[3]",b1,0.02000000,0.00266892,-0.00266892,16,"b2",b2,0.02000000,0.00039816,-0.00039816,-0.00311020,-0.00004312,synergy
100,12,"W2[0]",W2,0.02000000,0.00111833,-0.00111833,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,-0.00111833,0.00000000,near-additive
100,12,"W2[0]",W2,0.02000000,0.00111833,-0.00111833,14,"W2[2]",W2,0.02000000,0.00002527,-0.00002527,-0.00111592,0.00002769,harmful
100,12,"W2[0]",W2,0.02000000,0.00111833,-0.00111833,15,"W2[3]",W2,-0.02000000,0.00090250,-0.00090250,-0.00202155,-0.00000072,synergy
100,12,"W2[0]",W2,0.02000000,0.00111833,-0.00111833,16,"b2",b2,0.02000000,0.00039816,-0.00039816,-0.00149769,0.00001881,harmful
100,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,14,"W2[2]",W2,0.02000000,0.00002527,-0.00002527,-0.00002527,0.00000000,near-additive
100,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,15,"W2[3]",W2,-0.02000000,0.00090250,-0.00090250,-0.00090250,0.00000000,near-additive
100,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,16,"b2",b2,0.02000000,0.00039816,-0.00039816,-0.00039816,0.00000000,near-additive
100,14,"W2[2]",W2,0.02000000,0.00002527,-0.00002527,15,"W2[3]",W2,-0.02000000,0.00090250,-0.00090250,-0.00092822,-0.00000045,synergy
100,14,"W2[2]",W2,0.02000000,0.00002527,-0.00002527,16,"b2",b2,0.02000000,0.00039816,-0.00039816,-0.00036895,0.00005448,harmful
100,15,"W2[3]",W2,-0.02000000,0.00090250,-0.00090250,16,"b2",b2,0.02000000,0.00039816,-0.00039816,-0.00131521,-0.00001454,synergy
1000,0,"W1[0,0]",W1,0.00000000,0.00000000,0.00000000,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,0,"W1[0,0]",W1,0.00000000,0.00000000,0.00000000,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,0,"W1[0,0]",W1,0.00000000,0.00000000,0.00000000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,0,"W1[0,0]",W1,0.00000000,0.00000000,0.00000000,4,"W1[2,0]",W1,0.02000000,0.00004141,-0.00004141,-0.00004141,0.00000000,near-additive
1000,0,"W1[0,0]",W1,0.00000000,0.00000000,0.00000000,5,"W1[2,1]",W1,0.01000000,0.00008797,-0.00008797,-0.00008797,0.00000000,near-additive
1000,0,"W1[0,0]",W1,0.00000000,0.00000000,0.00000000,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,0,"W1[0,0]",W1,0.00000000,0.00000000,0.00000000,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,0,"W1[0,0]",W1,0.00000000,0.00000000,0.00000000,8,"b1[0]",b1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,0,"W1[0,0]",W1,0.00000000,0.00000000,0.00000000,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,0,"W1[0,0]",W1,0.00000000,0.00000000,0.00000000,10,"b1[2]",b1,0.01000000,0.00004880,-0.00004880,-0.00004880,0.00000000,near-additive
1000,0,"W1[0,0]",W1,0.00000000,0.00000000,0.00000000,11,"b1[3]",b1,0.01000000,0.00002982,-0.00002982,-0.00002982,0.00000000,near-additive
1000,0,"W1[0,0]",W1,0.00000000,0.00000000,0.00000000,12,"W2[0]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,0,"W1[0,0]",W1,0.00000000,0.00000000,0.00000000,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,0,"W1[0,0]",W1,0.00000000,0.00000000,0.00000000,14,"W2[2]",W2,-0.02000000,0.00004197,-0.00004197,-0.00004197,0.00000000,near-additive
1000,0,"W1[0,0]",W1,0.00000000,0.00000000,0.00000000,15,"W2[3]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,0,"W1[0,0]",W1,0.00000000,0.00000000,0.00000000,16,"b2",b2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,4,"W1[2,0]",W1,0.02000000,0.00004141,-0.00004141,-0.00004141,0.00000000,near-additive
1000,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,5,"W1[2,1]",W1,0.01000000,0.00008797,-0.00008797,-0.00008797,0.00000000,near-additive
1000,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,8,"b1[0]",b1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,10,"b1[2]",b1,0.01000000,0.00004880,-0.00004880,-0.00004880,0.00000000,near-additive
1000,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,11,"b1[3]",b1,0.01000000,0.00002982,-0.00002982,-0.00002982,0.00000000,near-additive
1000,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,12,"W2[0]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,14,"W2[2]",W2,-0.02000000,0.00004197,-0.00004197,-0.00004197,0.00000000,near-additive
1000,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,15,"W2[3]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,1,"W1[0,1]",W1,0.00000000,0.00000000,0.00000000,16,"b2",b2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,4,"W1[2,0]",W1,0.02000000,0.00004141,-0.00004141,-0.00004141,0.00000000,near-additive
1000,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,5,"W1[2,1]",W1,0.01000000,0.00008797,-0.00008797,-0.00008797,0.00000000,near-additive
1000,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,8,"b1[0]",b1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,10,"b1[2]",b1,0.01000000,0.00004880,-0.00004880,-0.00004880,0.00000000,near-additive
1000,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,11,"b1[3]",b1,0.01000000,0.00002982,-0.00002982,-0.00002982,0.00000000,near-additive
1000,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,12,"W2[0]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,14,"W2[2]",W2,-0.02000000,0.00004197,-0.00004197,-0.00004197,0.00000000,near-additive
1000,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,15,"W2[3]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,2,"W1[1,0]",W1,0.00000000,0.00000000,0.00000000,16,"b2",b2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,4,"W1[2,0]",W1,0.02000000,0.00004141,-0.00004141,-0.00004141,0.00000000,near-additive
1000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,5,"W1[2,1]",W1,0.01000000,0.00008797,-0.00008797,-0.00008797,0.00000000,near-additive
1000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,6,"W1[3,0]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,7,"W1[3,1]",W1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,8,"b1[0]",b1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,9,"b1[1]",b1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,10,"b1[2]",b1,0.01000000,0.00004880,-0.00004880,-0.00004880,0.00000000,near-additive
1000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,11,"b1[3]",b1,0.01000000,0.00002982,-0.00002982,-0.00002982,0.00000000,near-additive
1000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,12,"W2[0]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,13,"W2[1]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,14,"W2[2]",W2,-0.02000000,0.00004197,-0.00004197,-0.00004197,0.00000000,near-additive
1000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,15,"W2[3]",W2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,3,"W1[1,1]",W1,0.00000000,0.00000000,0.00000000,16,"b2",b2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,near-additive
1000,4,"W1[2,0]",W1,0.02000000,0.00004141,-0.00004141,5,"W1[2,1]",W1,0.01000000,0.00008797,-0.00008797,-0.00012495,0.00000442,harmful
